fasta_id	beta_res	helix_res	beta_strands	helices
8A7E_EMD-15221_B	0	0	0	0
8AFX_EMD-15411_A	169	0	31	0
8AFM_EMD-15402_A	0	70	0	3
8AFM_EMD-15402_C	46	3	10	1
8AIA_EMD-15465_A	0	80	0	1
8AIA_EMD-15465_C	28	6	7	2
8AIX_EMD-15473_A	0	80	0	1
8AIX_EMD-15473_C	28	6	7	2
7RMK_EMD-24575_A	112	226	25	25
7MUQ_EMD-24018_A	0	0	0	0
7MUQ_EMD-24018_B	0	0	0	0
7MUQ_EMD-24018_D	0	0	0	0
7MUQ_EMD-24018_E	0	0	0	0
7MUQ_EMD-24018_H	0	0	0	0
7MUQ_EMD-24018_I	0	0	0	0
7MUQ_EMD-24018_J	0	0	0	0
7MUQ_EMD-24018_K	0	0	0	0
7MUQ_EMD-24018_L	0	0	0	0
7RMO_EMD-24576_A	114	238	25	25
8AKU_EMD-15493_A	0	174	0	5
8AKW_EMD-15495_A	0	179	0	6
8AT2_EMD-15631_A	0	0	0	0
8AT2_EMD-15631_B	1	201	1	7
8AT2_EMD-15631_C	1	300	1	11
8AT2_EMD-15631_D	0	262	0	12
8AKX_EMD-15496_A	0	170	0	5
8AKY_EMD-15497_A	0	173	0	5
8ATX_EMD-15668_A	453	1310	84	117
8AVC_EMD-15678_A	2	94	1	6
8AVC_EMD-15678_B	288	10	58	3
8AVE_EMD-15680_A	0	94	0	6
8AVE_EMD-15680_B	289	14	56	4
8AVF_EMD-15681_A	0	94	0	6
8AVF_EMD-15681_B	292	14	58	4
8AVO_EMD-15683_A	2	97	1	7
8AVO_EMD-15683_B	287	9	56	3
8AY4_EMD-15710_A	88	31	21	8
8AY4_EMD-15710_B	91	36	19	10
8AY4_EMD-15710_C	65	25	16	5
8AY4_EMD-15710_D	0	4	0	1
8AY5_EMD-15711_A	84	31	17	8
8AY5_EMD-15711_B	91	36	19	10
8AY5_EMD-15711_C	65	25	16	5
8B2X_EMD-15820_A	0	0	0	0
8AUK_EMD-15672_A	447	1332	84	121
8AUK_EMD-15672_C	63	25	13	4
8B42_EMD-15837_A	89	330	24	32
8B42_EMD-15837_E	89	294	22	28
8AUW_EMD-15675_A	447	1391	90	123
8AUW_EMD-15675_C	2	139	1	4
8B5R_EMD-15861_A	34	321	21	33
8B5R_EMD-15861_H	0	0	0	0
8B5R_EMD-15861_I	1	0	1	0
8B5R_EMD-15861_J	0	0	0	0
8B5R_EMD-15861_K	0	0	0	0
8B6L_EMD-15870_A	21	284	8	24
8B6L_EMD-15870_B	0	17	0	2
8B6L_EMD-15870_C	0	59	0	2
8B6L_EMD-15870_E	74	27	8	3
8B6L_EMD-15870_F	68	35	11	3
8B6L_EMD-15870_G	0	127	0	6
8B6L_EMD-15870_H	53	39	8	3
8B6L_EMD-15870_I	44	432	16	36
8B6L_EMD-15870_J	8	76	2	4
8B6L_EMD-15870_K	0	30	0	2
8B6L_EMD-15870_L	1	54	1	3
8B6L_EMD-15870_M	0	91	0	5
8B6L_EMD-15870_N	136	88	30	11
8B6L_EMD-15870_O	221	171	36	9
8B6L_EMD-15870_P	139	245	28	20
8BBF_EMD-15955_A	343	134	60	15
8BBF_EMD-15955_B	369	323	65	33
8BBF_EMD-15955_C	33	220	15	17
8C50_EMD-16431_A	261	0	42	0
8BXD_EMD-16315_A	87	106	18	6
8C0W_EMD-16373_A	153	384	42	44
8C0W_EMD-16373_B	118	274	26	30
8B40_EMD-15835_A	91	302	26	29
8CRB_EMD-16807_A	103	13	20	4
8CRB_EMD-16807_B	82	19	19	5
8CRB_EMD-16807_C	4	71	2	5
8CO6_EMD-16772_A	228	174	37	17
8CO6_EMD-16772_BA	0	0	0	0
8CO6_EMD-16772_D	71	51	14	6
8CO6_EMD-16772_P	0	0	0	0
8COA_EMD-16774_A	229	180	41	17
8COA_EMD-16774_D	73	50	14	6
8COA_EMD-16774_Q	0	0	0	0
8CTJ_EMD-26992_A	55	219	12	11
8CZD_EMD-27095_A	0	76	0	8
8DAN_EMD-27271_A	182	51	33	7
8DAN_EMD-27271_B	144	46	36	5
8DAN_EMD-27271_C	103	27	23	7
8DDW_EMD-27344_A	65	368	15	33
8DDW_EMD-27344_I	142	24	30	2
8DDW_EMD-27344_J	0	23	0	2
8DEC_EMD-27389_A	177	52	38	5
8DEC_EMD-27389_B	181	62	32	5
8DEC_EMD-27389_C	0	0	0	0
8DEQ_EMD-27395_A	189	23	33	6
8DEQ_EMD-27395_G	0	0	0	0
8DEQ_EMD-27395_H	57	9	11	3
8DH8_EMD-27432_A	341	26	66	8
8DH8_EMD-27432_C	1	95	1	4
8DH9_EMD-27433_A	234	20	51	6
8DH9_EMD-27433_C	2	97	1	5
8DIT_EMD-27442_A	77	306	22	28
8DIT_EMD-27442_B	146	355	33	35
8DIT_EMD-27442_C	158	307	30	29
8DME_EMD-27534_A	170	441	43	44
8DS6_EMD-27684_A	52	155	12	12
8DTL_EMD-27704_A	248	69	68	13
8DTL_EMD-27704_B	248	69	68	13
8DUO_EMD-27724_A	44	198	13	23
8DWT_EMD-27759_A	65	120	20	13
8DYO_EMD-27780_A	0	616	0	60
8DYO_EMD-27780_B	27	47	11	6
8AKZ_EMD-15498_A	0	181	0	3
8AL0_EMD-15499_A	0	186	0	3
8E2Y_EMD-27851_A	32	17	11	4
8E2Y_EMD-27851_B	32	20	10	4
8E2Y_EMD-27851_C	46	30	14	6
8E3A_EMD-27861_A	43	16	11	4
8E3A_EMD-27861_B	55	18	16	4
8E3A_EMD-27861_C	40	20	14	4
8E3A_EMD-27861_D	0	4	0	1
8E3B_EMD-27862_A	63	17	15	4
8E3B_EMD-27862_B	56	20	14	4
8E3B_EMD-27862_C	64	23	17	5
8E34_EMD-27856_A	8	290	4	20
8E3C_EMD-27863_A	46	16	11	3
8E3C_EMD-27863_B	61	22	17	5
8E3C_EMD-27863_C	36	25	12	6
8E05_EMD-27817_A	398	569	95	68
8EEQ_EMD-28055_A	8	292	4	20
8EEW_EMD-28063_A	52	501	12	31
8E6S_EMD-27924_A	65	584	21	56
8E6R_EMD-27923_A	89	527	28	49
8EJ1_EMD-28172_A	73	701	25	47
8EJ5_EMD-28176_A	52	177	15	20
8EJ5_EMD-28176_B	0	66	0	5
8EKI_EMD-28204_A	12	122	3	3
8EKI_EMD-28204_B	0	68	0	3
8EKI_EMD-28204_C	3	502	3	31
8EKI_EMD-28204_D	0	452	0	38
8EKI_EMD-28204_E	34	454	8	30
8EFF_EMD-28063_A	52	501	12	31
8EP0_EMD-28494_A	96	379	25	34
8EP0_EMD-28494_E	2	90	2	8
8EQB_EMD-28536_A	65	3	11	1
8EQB_EMD-28536_B	55	82	10	7
8EQB_EMD-28536_C	46	65	7	5
8EP1_EMD-28498_A	92	371	30	31
8EP1_EMD-28498_B	92	371	30	31
8EW5_EMD-28208_A	0	42	0	3
8EWY_EMD-28649_A	218	406	56	44
8EWY_EMD-28649_C	4	6	2	2
8EXQ_EMD-28659_A	79	274	17	24
8EXT_EMD-28662_A	69	278	13	21
8EYX_EMD-28723_A	254	80	72	14
8EYX_EMD-28723_C	0	0	0	0
8EYY_EMD-28724_A	259	86	66	12
8EYY_EMD-28724_C	2	19	2	3
7VRT_EMD-32103_A	0	0	0	0
7VRT_EMD-32103_AG	0	0	0	0
8FB9_EMD-28962_A	0	48	0	4
8FB9_EMD-28962_B	0	32	0	1
8FB9_EMD-28962_Q	0	48	0	4
8FB9_EMD-28962_R	0	32	0	1
8FCK_EMD-28981_A	1	232	1	8
8FCK_EMD-28981_B	4	478	4	21
8FCK_EMD-28981_C	2	297	2	12
8FCK_EMD-28981_D	13	525	7	20
8FCK_EMD-28981_E	2	165	1	5
8FCK_EMD-28981_F	7	276	3	18
8FCK_EMD-28981_G	0	239	0	18
8FCK_EMD-28981_H	6	179	2	6
8FEJ_EMD-29029_A	88	149	27	12
8FEL_EMD-29032_A	49	148	17	11
8FFJ_EMD-29044_A	0	0	0	0
8FFJ_EMD-29044_B	0	0	0	0
8FFJ_EMD-29044_C	0	0	0	0
8FFJ_EMD-29044_D	0	0	0	0
8ET2_EMD-28584_A	71	26	14	3
8FMB_EMD-29291_A	30	192	9	18
8FOE_EMD-29347_A	38	194	12	18
8FOE_EMD-29347_B	12	253	4	22
8FOE_EMD-29347_C	108	104	34	14
8FOE_EMD-29347_D	0	0	0	0
8FQ1_EMD-29373_A	6	107	4	6
8FQ1_EMD-29373_E	18	123	5	5
8FTK_EMD-29439_A	90	933	29	73
8EZ9_EMD-28731_B	0	0	0	0
8FZC_EMD-29607_A	0	145	0	12
8C5C_EMD-16435_A	64	164	18	17
8C5C_EMD-16435_N	64	164	18	17
8G72_EMD-29794_A	60	6	10	2
8G72_EMD-29794_B	65	24	14	6
8G79_EMD-29803_A	57	33	20	7
8G79_EMD-29803_D	47	28	16	6
8G79_EMD-29803_E	0	0	0	0
8GBS_EMD-29921_A	0	0	0	0
8GF7_EMD-29980_A	56	0	14	0
8GHA_EMD-40029_A	0	0	0	0
8GHA_EMD-40029_B	179	21	35	3
8GHA_EMD-40029_C	0	0	0	0
