fasta_id	beta_res	helix_res	beta_strands	helices
8A61_EMD-15201_G	0	20	0	2
8A61_EMD-15201_H	2	380	2	30
8A61_EMD-15201_I	9	41	5	6
8A61_EMD-15201_J	2	370	2	29
8A61_EMD-15201_K	0	374	0	31
8A61_EMD-15201_L	0	393	0	29
8A61_EMD-15201_N	4	42	2	4
8A61_EMD-15201_O	12	443	6	34
8A61_EMD-15201_P	0	394	0	30
8A61_EMD-15201_Q	152	241	32	14
8AIA_EMD-15465_A	0	80	0	1
8AIA_EMD-15465_C	28	6	7	2
7ZHS_EMD-14736_A	111	25	19	4
8AIX_EMD-15473_A	0	80	0	1
8AIX_EMD-15473_C	28	6	7	2
7RMO_EMD-24576_A	0	0	0	0
7UN1_EMD-26611_A	0	0	0	0
7UN1_EMD-26611_B	2	0	1	0
7UN1_EMD-26611_C	0	0	0	0
8AKX_EMD-15496_A	0	170	0	5
8AKW_EMD-15495_A	0	179	0	6
8AT2_EMD-15631_A	1	201	1	7
8AT2_EMD-15631_B	1	201	1	7
8AT2_EMD-15631_C	1	300	1	11
8AT2_EMD-15631_D	0	262	0	12
8AKU_EMD-15493_A	0	174	0	5
8AKY_EMD-15497_A	0	173	0	5
8AVC_EMD-15678_A	2	94	1	6
8AVC_EMD-15678_B	288	10	58	3
8AVE_EMD-15680_A	0	94	0	6
8AVE_EMD-15680_B	289	14	56	4
8AVF_EMD-15681_A	0	94	0	6
8AVF_EMD-15681_B	292	14	58	4
8AVO_EMD-15683_A	2	97	1	7
8AVO_EMD-15683_B	287	9	56	3
8AY4_EMD-15710_A	88	31	21	8
8AY4_EMD-15710_B	91	36	19	10
8AY4_EMD-15710_C	65	25	16	5
8AY4_EMD-15710_D	0	4	0	1
8AY5_EMD-15711_A	84	31	17	8
8AY5_EMD-15711_B	91	36	19	10
8AY5_EMD-15711_C	65	25	16	5
8B2X_EMD-15820_A	52	305	18	30
8B40_EMD-15835_A	91	302	26	29
8AKZ_EMD-15498_A	0	181	0	3
8ATX_EMD-15668_A	453	1310	84	117
8B42_EMD-15837_A	89	330	24	32
8B42_EMD-15837_E	89	294	22	28
8B6L_EMD-15870_A	21	284	8	24
8B6L_EMD-15870_B	0	17	0	2
8B6L_EMD-15870_C	0	59	0	2
8B6L_EMD-15870_E	74	27	8	3
8B6L_EMD-15870_F	68	35	11	3
8B6L_EMD-15870_G	0	127	0	6
8B6L_EMD-15870_H	53	39	8	3
8B6L_EMD-15870_I	44	432	16	36
8B6L_EMD-15870_J	8	76	2	4
8B6L_EMD-15870_K	0	30	0	2
8B6L_EMD-15870_L	1	54	1	3
8B6L_EMD-15870_M	0	91	0	5
8B6L_EMD-15870_N	136	88	30	11
8B6L_EMD-15870_O	221	171	36	9
8B6L_EMD-15870_P	139	245	28	20
8AUW_EMD-15675_A	447	1391	90	123
8AUW_EMD-15675_C	2	139	1	4
8AUK_EMD-15672_A	447	1332	84	121
8AUK_EMD-15672_C	63	25	13	4
8BBF_EMD-15955_A	343	134	60	15
8BBF_EMD-15955_B	369	323	65	33
8BBF_EMD-15955_C	33	220	15	17
8BXD_EMD-16315_A	87	106	18	6
8B5R_EMD-15861_A	34	321	21	33
8B5R_EMD-15861_H	43	104	13	10
8B5R_EMD-15861_I	1	0	1	0
8B5R_EMD-15861_J	0	0	0	0
8B5R_EMD-15861_K	23	19	7	3
8C50_EMD-16431_A	261	0	42	0
8CRB_EMD-16807_A	103	13	20	4
8CRB_EMD-16807_B	82	19	19	5
8CRB_EMD-16807_C	4	71	2	5
8C0W_EMD-16373_A	153	384	42	44
8C0W_EMD-16373_B	118	274	26	30
8COA_EMD-16774_A	229	180	41	17
8COA_EMD-16774_D	73	50	14	6
8COA_EMD-16774_Q	120	130	18	14
8CTJ_EMD-26992_A	55	219	12	11
8CZD_EMD-27095_A	0	76	0	8
8CO6_EMD-16772_A	228	174	37	17
8CO6_EMD-16772_BA	117	341	30	33
8CO6_EMD-16772_D	71	51	14	6
8CO6_EMD-16772_P	112	121	20	13
7VRT_EMD-32103_A	0	0	0	0
7VRT_EMD-32103_AG	0	0	0	0
8DEC_EMD-27389_A	177	52	38	5
8DEC_EMD-27389_B	181	62	32	5
8DEC_EMD-27389_C	73	3	16	1
8DDW_EMD-27344_A	65	368	15	33
8DDW_EMD-27344_I	142	24	30	2
8DDW_EMD-27344_J	0	23	0	2
8AL0_EMD-15499_A	0	186	0	3
8DEQ_EMD-27395_A	189	23	33	6
8DEQ_EMD-27395_G	57	9	11	3
8DEQ_EMD-27395_H	57	9	11	3
8DH9_EMD-27433_A	234	20	51	6
8DH9_EMD-27433_C	2	97	1	5
8DH8_EMD-27432_A	341	26	66	8
8DH8_EMD-27432_C	1	95	1	4
8DS6_EMD-27684_A	52	155	12	12
8DAN_EMD-27271_A	182	51	33	7
8DAN_EMD-27271_B	144	46	36	5
8DAN_EMD-27271_C	103	27	23	7
8DIT_EMD-27442_A	77	306	22	28
8DIT_EMD-27442_B	146	355	33	35
8DIT_EMD-27442_C	158	307	30	29
8DME_EMD-27534_A	170	441	43	44
8DTL_EMD-27704_A	248	69	68	13
8DTL_EMD-27704_B	248	69	68	13
8DYO_EMD-27780_A	0	616	0	60
8DYO_EMD-27780_B	27	47	11	6
8E2Y_EMD-27851_A	32	17	11	4
8E2Y_EMD-27851_B	32	20	10	4
8E2Y_EMD-27851_C	46	30	14	6
8DUO_EMD-27724_A	44	198	13	23
8E34_EMD-27856_A	8	290	4	20
8E3A_EMD-27861_A	43	16	11	4
8E3A_EMD-27861_B	55	18	16	4
8E3A_EMD-27861_C	40	20	14	4
8E3A_EMD-27861_D	0	4	0	1
8E3B_EMD-27862_A	63	17	15	4
8E3B_EMD-27862_B	56	20	14	4
8E3B_EMD-27862_C	64	23	17	5
8E3C_EMD-27863_A	46	16	11	3
8E3C_EMD-27863_B	61	22	17	5
8E3C_EMD-27863_C	36	25	12	6
8DWT_EMD-27759_A	65	120	20	13
8E05_EMD-27817_A	398	569	95	68
8EEQ_EMD-28055_A	8	292	4	20
8EEW_EMD-28063_A	52	501	12	31
8E6R_EMD-27923_A	89	527	28	49
8EJ1_EMD-28172_A	73	701	25	47
8E6S_EMD-27924_A	65	584	21	56
8EJ5_EMD-28176_A	52	177	15	20
8EJ5_EMD-28176_B	0	66	0	5
8EFF_EMD-28063_A	52	501	12	31
8EKI_EMD-28204_A	12	122	3	3
8EKI_EMD-28204_B	0	68	0	3
8EKI_EMD-28204_C	3	502	3	31
8EKI_EMD-28204_D	0	452	0	38
8EKI_EMD-28204_E	34	454	8	30
8EQB_EMD-28536_A	65	3	11	1
8EQB_EMD-28536_B	55	82	10	7
8EQB_EMD-28536_C	46	65	7	5
8EP0_EMD-28494_A	96	379	25	34
8EP0_EMD-28494_E	2	90	2	8
8EW5_EMD-28208_A	0	42	0	3
8EP1_EMD-28498_A	92	371	30	31
8EP1_EMD-28498_B	92	371	30	31
8EXQ_EMD-28659_A	79	274	17	24
8EWY_EMD-28649_A	218	406	56	44
8EWY_EMD-28649_C	4	6	2	2
8EXT_EMD-28662_A	69	278	13	21
8EYX_EMD-28723_A	254	80	72	14
8EYX_EMD-28723_C	0	22	0	3
8EYY_EMD-28724_A	259	86	66	12
8EYY_EMD-28724_C	2	19	2	3
8FB9_EMD-28962_A	0	48	0	4
8FB9_EMD-28962_B	0	32	0	1
8FB9_EMD-28962_Q	0	48	0	4
8FB9_EMD-28962_R	0	32	0	1
8FCK_EMD-28981_A	1	232	1	8
8FCK_EMD-28981_B	4	478	4	21
8FCK_EMD-28981_C	2	297	2	12
8FCK_EMD-28981_D	13	525	7	20
8FCK_EMD-28981_E	2	165	1	5
8FCK_EMD-28981_F	7	276	3	18
8FCK_EMD-28981_G	0	239	0	18
8FCK_EMD-28981_H	6	179	2	6
8FEJ_EMD-29029_A	88	149	27	12
8FEL_EMD-29032_A	49	148	17	11
8FFJ_EMD-29044_A	140	56	55	12
8FFJ_EMD-29044_B	110	16	20	5
8FFJ_EMD-29044_C	102	8	20	2
8FFJ_EMD-29044_D	59	6	11	2
8FMB_EMD-29291_A	30	192	9	18
8ET2_EMD-28584_A	71	26	14	3
8FOE_EMD-29347_A	38	194	12	18
8FOE_EMD-29347_B	12	253	4	22
8FOE_EMD-29347_C	108	104	34	14
8FOE_EMD-29347_D	108	104	34	14
8FQ1_EMD-29373_A	6	107	4	6
8FQ1_EMD-29373_E	18	123	5	5
8FTK_EMD-29439_A	90	933	29	73
8EZ9_EMD-28731_B	53	2114	23	200
8FZC_EMD-29607_A	0	145	0	12
7Z4B_EMD-14492_A	0	0	0	0
7Z4B_EMD-14492_AD	0	0	0	0
7Z4B_EMD-14492_DD	0	0	0	0
7Z4B_EMD-14492_RC	0	0	0	0
7Z4B_EMD-14492_UC	0	0	0	0
7Z4B_EMD-14492_WC	0	0	0	0
7Z4B_EMD-14492_XC	0	0	0	0
8G72_EMD-29794_A	60	6	10	2
8G72_EMD-29794_B	65	24	14	6
8G79_EMD-29803_A	57	33	20	7
8G79_EMD-29803_D	47	28	16	6
8G79_EMD-29803_E	55	3	12	1
8GBS_EMD-29921_A	1	0	1	0
8GF7_EMD-29980_A	56	0	14	0
8GHA_EMD-40029_A	19	37	6	3
8GHA_EMD-40029_B	179	21	35	3
8GHA_EMD-40029_C	179	21	35	3
8FNW_EMD-29328_A	56	427	15	40
8FNW_EMD-29328_M	38	433	14	36
8C5C_EMD-16435_A	64	164	18	17
8C5C_EMD-16435_N	64	164	18	17
8GP3_EMD-34188_A	162	17	24	3
8GP3_EMD-34188_B	160	16	25	3
8GP3_EMD-34188_E	105	6	20	2
8GP3_EMD-34188_G	81	14	16	3
8GTC_EMD-34249_A	73	4	10	1
8GTC_EMD-34249_G	70	22	18	3
8GTC_EMD-34249_M	320	208	98	27
8GTC_EMD-34249_P	83	39	17	8
8GTC_EMD-34249_S	76	14	24	2
8GTF_EMD-34252_A	48	9	7	1
8GTF_EMD-34252_G	75	0	9	0
8GTF_EMD-34252_M	48	9	7	1
8GTD_EMD-34250_A	44	206	13	15
8GTD_EMD-34250_B	44	206	13	15
8H33_EMD-34449_A	145	144	33	15
8H33_EMD-34449_E	20	10	7	1
8H33_EMD-34449_F	20	446	10	27
8H34_EMD-34450_A	148	149	32	15
8H34_EMD-34450_C	23	451	8	28
8H34_EMD-34450_E	21	7	7	1
8H36_EMD-34452_A	154	150	28	17
8H36_EMD-34452_B	151	142	31	16
8H36_EMD-34452_C	20	445	8	31
8H36_EMD-34452_D	18	8	5	1
8H37_EMD-34453_A	87	147	34	17
8H37_EMD-34453_E	17	10	5	1
8H37_EMD-34453_I	0	139	0	4
8H37_EMD-34453_J	0	139	0	5
8GLT_EMD-40208_A	0	0	0	0
8GLT_EMD-40208_B	0	0	0	0
8H3A_EMD-34462_A	11	290	3	21
8H3A_EMD-34462_B	12	295	5	20
8H3A_EMD-34462_C	13	270	5	22
8H3A_EMD-34462_D	11	288	3	22
8H3A_EMD-34462_E	45	151	8	12
8H3A_EMD-34462_F	66	138	11	7
8H3A_EMD-34462_G	16	144	3	10
8H3A_EMD-34462_H	11	124	3	10
8H3A_EMD-34462_I	142	136	29	14
8H3A_EMD-34462_J	21	450	6	29
8H3A_EMD-34462_L	21	450	6	29
8H3F_EMD-34467_A	13	288	5	21
8H3F_EMD-34467_B	13	293	6	20
8H3F_EMD-34467_C	16	265	6	22
8H3F_EMD-34467_D	9	288	3	22
8H3F_EMD-34467_E	44	158	8	12
8H3F_EMD-34467_F	66	136	11	7
8H3F_EMD-34467_G	16	144	3	10
8H3F_EMD-34467_H	11	122	3	10
8H3F_EMD-34467_I	144	140	32	15
8H3F_EMD-34467_J	19	10	5	1
8H3F_EMD-34467_L	21	441	7	27
8H3R_EMD-34474_A	142	154	33	15
8H3R_EMD-34474_C	20	439	8	27
8H3R_EMD-34474_D	19	12	6	2
8H35_EMD-34451_A	143	148	32	15
8H35_EMD-34451_C	24	453	8	27
8H35_EMD-34451_E	22	7	7	1
8FXR_EMD-29541_A	0	0	0	0
8FXR_EMD-29541_AC	11	0	1	0
8FXR_EMD-29541_AE	12	0	1	0
8FXR_EMD-29541_AG	11	0	1	0
8FXR_EMD-29541_F	0	0	0	0
8FXR_EMD-29541_FG	0	0	0	0
8FXR_EMD-29541_GG	0	0	0	0
8FXR_EMD-29541_R	0	0	0	0
8FXR_EMD-29541_X	1	0	1	0
8FXR_EMD-29541_Y	13	4	1	1
8H3S_EMD-32829_A	109	15	33	2
8H3S_EMD-32829_B	70	18	18	3
8H3S_EMD-32829_C	68	23	17	3
8H3U_EMD-32828_A	191	30	45	7
8H3U_EMD-32828_B	77	22	24	3
8HC6_EMD-34653_A	64	21	24	4
8HC6_EMD-34653_B	99	0	24	0
8HC6_EMD-34653_C	64	21	24	4
8HC6_EMD-34653_D	99	0	24	0
8HC7_EMD-34654_A	42	21	12	5
8HC7_EMD-34654_B	42	21	12	5
8HC7_EMD-34654_C	129	22	38	5
8HC7_EMD-34654_D	37	0	13	0
8HGJ_EMD-34740_A	78	0	29	0
8HGJ_EMD-34740_B	16	3	4	1
8HIA_EMD-34813_A	6	0	2	0
8HAE_EMD-34586_A	46	462	17	48
8HCR_EMD-34664_A	59	130	19	9
8HCR_EMD-34664_B	30	317	16	19
8HCR_EMD-34664_C	5	94	5	8
8HCR_EMD-34664_D	56	87	15	6
8HCR_EMD-34664_E	56	87	15	6
8HCR_EMD-34664_F	7	367	5	23
8HCR_EMD-34664_G	0	142	0	5
8HCR_EMD-34664_H	4	88	1	4
8HCR_EMD-34664_I	4	21	2	1
8HRE_EMD-34968_A	271	38	50	6
8HMD_EMD-34896_A	289	97	58	11
8HMD_EMD-34896_B	299	378	63	31
8HMD_EMD-34896_C	2	1002	2	74
8HMD_EMD-34896_D	2	57	1	8
8HRG_EMD-34972_A	143	39	27	5
8HMF_EMD-34898_A	43	293	17	22
8HMF_EMD-34898_B	356	559	63	48
8HMF_EMD-34898_C	295	420	63	39
8I13_EMD-35116_A	96	625	23	31
8I13_EMD-35116_B	105	647	27	27
8I13_EMD-35116_C	14	130	7	9
8I13_EMD-35116_D	25	109	11	10
8I13_EMD-35116_E	30	139	6	12
8I13_EMD-35116_F	25	109	11	10
8HSL_EMD-35000_A	86	141	19	15
8HSL_EMD-35000_C	83	144	21	15
8HSL_EMD-35000_D	88	147	20	16
8HSL_EMD-35000_E	85	140	21	15
8HSL_EMD-35000_F	84	142	20	15
8I2H_EMD-35136_A	75	246	25	13
8I21_EMD-35128_A	0	223	0	7
8I21_EMD-35128_B	0	243	0	7
8I21_EMD-35128_C	15	119	7	10
8I4V_EMD-35185_A	0	257	0	10
8I4V_EMD-35185_B	0	233	0	4
8I4V_EMD-35185_C	12	119	5	8
8I4V_EMD-35185_D	0	24	0	2
8I4U_EMD-35184_A	24	291	12	18
8I4U_EMD-35184_B	26	259	6	15
8I4U_EMD-35184_C	11	74	9	5
8HWL_EMD-35059_A	168	387	34	40
8I6U_EMD-35207_A	13	388	11	33
8I4W_EMD-35186_A	64	180	14	13
8I4W_EMD-35186_B	70	225	17	14
8I4W_EMD-35186_C	5	182	3	18
8I4W_EMD-35186_D	5	182	3	18
8HEU_EMD-34692_A	38	234	14	17
8I8C_EMD-35247_A	6	127	4	9
8I8C_EMD-35247_C	30	105	8	9
8I9J_EMD-35274_A	4	32	2	6
8I9J_EMD-35274_B	0	8	0	1
8I9J_EMD-35274_C	8	33	5	4
8I9M_EMD-35276_A	2	8	2	2
8I9M_EMD-35276_B	8	3	6	1
8IEL_EMD-35385_A	112	401	34	42
8IER_EMD-35391_A	101	379	35	35
8IF6_EMD-35402_A	113	216	34	27
8IF6_EMD-35402_B	12	100	3	8
8IF6_EMD-35402_C	45	127	10	15
8IGQ_EMD-35437_A	31	33	13	6
8IGQ_EMD-35437_B	28	62	11	8
8IGQ_EMD-35437_D	20	186	5	16
8IQF_EMD-35660_A	8	60	3	6
8IQF_EMD-35660_B	180	0	32	0
8IQF_EMD-35660_C	166	30	32	4
8IQF_EMD-35660_D	0	54	0	3
8IQF_EMD-35660_E	0	51	0	4
8IZN_EMD-35866_A	16	25	8	5
8IZN_EMD-35866_B	20	21	7	3
8J5Z_EMD-35996_A	22	354	10	32
8IC2_EMD-35352_A	0	0	0	0
8IC2_EMD-35352_AA	0	0	0	0
8IC2_EMD-35352_AB	0	5	0	1
8IC2_EMD-35352_B	2	0	2	0
8IC2_EMD-35352_BA	0	0	0	0
8IC2_EMD-35352_BB	0	1	0	1
8IC2_EMD-35352_C	0	0	0	0
8IC2_EMD-35352_CA	0	0	0	0
8IC2_EMD-35352_CB	0	0	0	0
8IC2_EMD-35352_D	0	0	0	0
8IC2_EMD-35352_DA	0	0	0	0
8IC2_EMD-35352_DB	0	0	0	0
8IC2_EMD-35352_E	0	0	0	0
8IC2_EMD-35352_EA	0	0	0	0
8IC2_EMD-35352_EB	0	0	0	0
8IC2_EMD-35352_F	13	0	1	0
8IC2_EMD-35352_FA	0	0	0	0
8IC2_EMD-35352_FB	7	2	1	1
8IC2_EMD-35352_G	6	0	1	0
8IC2_EMD-35352_GA	0	0	0	0
8IC2_EMD-35352_GB	0	0	0	0
8IC2_EMD-35352_H	0	0	0	0
8IC2_EMD-35352_HA	0	0	0	0
8IC2_EMD-35352_HB	0	0	0	0
8IC2_EMD-35352_I	0	0	0	0
8IC2_EMD-35352_IA	0	0	0	0
8IC2_EMD-35352_J	0	0	0	0
8IC2_EMD-35352_JA	0	0	0	0
8IC2_EMD-35352_JB	0	0	0	0
8IC2_EMD-35352_K	0	0	0	0
8IC2_EMD-35352_KA	0	0	0	0
8IC2_EMD-35352_KB	0	0	0	0
8IC2_EMD-35352_L	0	0	0	0
8IC2_EMD-35352_LA	0	0	0	0
8IC2_EMD-35352_M	1	0	1	0
8IC2_EMD-35352_MA	0	0	0	0
8IC2_EMD-35352_N	2	0	1	0
8IC2_EMD-35352_NA	0	0	0	0
8IC2_EMD-35352_O	6	0	1	0
8IC2_EMD-35352_OA	0	0	0	0
8IC2_EMD-35352_P	10	0	1	0
8IC2_EMD-35352_PA	0	0	0	0
8IC2_EMD-35352_Q	5	0	1	0
8IC2_EMD-35352_QA	2	0	1	0
8IC2_EMD-35352_R	0	0	0	0
8IC2_EMD-35352_RA	0	0	0	0
8IC2_EMD-35352_S	0	0	0	0
8IC2_EMD-35352_SA	0	0	0	0
8IC2_EMD-35352_T	0	0	0	0
8IC2_EMD-35352_V	0	0	0	0
8IC2_EMD-35352_W	0	0	0	0
8IC2_EMD-35352_X	0	1	0	1
8IC2_EMD-35352_Y	0	0	0	0
8IC2_EMD-35352_Z	0	0	0	0
8JF7_EMD-36209_A	77	195	33	20
8JF7_EMD-36209_B	95	188	26	20
8JF7_EMD-36209_D	91	218	39	22
8JF7_EMD-36209_E	26	10	12	2
8JF7_EMD-36209_F	23	6	19	2
8JF7_EMD-36209_I	76	15	23	3
8JF7_EMD-36209_J	66	7	24	2
8JN3_EMD-36431_A	0	0	0	0
8JN3_EMD-36431_B	0	0	0	0
8JN3_EMD-36431_G	0	0	0	0
8JN3_EMD-36431_H	0	0	0	0
8JHK_EMD-36271_A	41	401	14	34
8JHK_EMD-36271_B	167	821	50	65
8JYS_EMD-36730_A	0	0	0	0
8JYS_EMD-36730_B	38	14	14	3
8JPG_EMD-36479_A	109	171	21	6
8JPG_EMD-36479_E	109	168	21	5
8K9B_EMD-36983_A	110	6	20	2
8K9B_EMD-36983_B	110	17	20	4
8K9B_EMD-36983_C	336	231	65	20
8K9J_EMD-36988_A	108	6	19	2
8K9J_EMD-36988_B	107	18	19	4
8K9J_EMD-36988_C	340	227	66	20
8KC3_EMD-37091_A	18	317	10	23
8KC3_EMD-37091_D	176	24	31	7
8KC3_EMD-37091_E	112	99	59	11
8ODU_EMD-16817_A	30	137	8	12
8ODU_EMD-16817_C	2	167	2	9
8ODV_EMD-16819_A	27	146	8	12
8ODV_EMD-16819_C	2	155	2	8
8K9M_EMD-36991_A	111	6	20	2
8K9M_EMD-36991_B	111	17	22	4
8K9M_EMD-36991_C	336	224	65	20
8OJJ_EMD-16914_A	17	68	3	6
8OOH_EMD-17015_A	49	136	8	15
8OOK_EMD-17017_A	0	171	0	7
8OF8_EMD-16850_A	12	83	4	8
8OF8_EMD-16850_G	75	172	20	21
8OF8_EMD-16850_J	75	172	20	21
8OSH_EMD-17153_A	24	125	8	14
8P0V_EMD-17339_A	0	286	0	5
8P0V_EMD-17339_B	0	360	0	12
8P0V_EMD-17339_C	58	172	15	18
8P0V_EMD-17339_D	64	34	13	5
8P0V_EMD-17339_E	11	383	6	26
8P0X_EMD-17341_A	0	180	0	3
8P0X_EMD-17341_B	0	245	0	11
8P0X_EMD-17341_C	55	30	11	4
8P0X_EMD-17341_D	30	632	12	43
8P0X_EMD-17341_E	161	14	22	3
8P13_EMD-17344_A	27	169	6	18
8P13_EMD-17344_B	151	5	28	1
8P13_EMD-17344_C	151	5	28	1
8P13_EMD-17344_D	0	16	0	2
8P13_EMD-17344_E	113	12	24	4
8P13_EMD-17344_F	101	6	20	2
8P13_EMD-17344_G	0	16	0	2
8P15_EMD-17345_A	26	171	5	18
8P15_EMD-17345_B	151	5	28	1
8P15_EMD-17345_C	151	5	28	1
8P15_EMD-17345_D	0	18	0	2
8P15_EMD-17345_E	113	6	24	2
8P15_EMD-17345_F	73	3	17	1
8P15_EMD-17345_G	0	18	0	2
8PHT_EMD-17674_A	0	88	0	6
8OVF_EMD-17213_A	97	353	28	30
8EFR_EMD-28063_A	52	495	12	29
8PU7_EMD-17930_A	0	76	0	6
8PUD_EMD-17936_A	0	76	0	6
8PUE_EMD-17937_A	0	76	0	6
8PUF_EMD-17940_A	0	76	0	6
8PUG_EMD-17942_A	0	76	0	6
8PUH_EMD-17943_A	0	47	0	5
8PWL_EMD-17994_A	44	455	14	45
8Q4G_EMD-18147_A	77	167	21	19
8Q4G_EMD-18147_G	0	177	0	1
8Q4L_EMD-18149_A	40	339	12	19
8Q4L_EMD-18149_B	0	182	0	9
8Q5H_EMD-18179_A	0	168	0	6
8Q5H_EMD-18179_B	0	143	0	6
8Q5H_EMD-18179_C	0	168	0	6
8Q5H_EMD-18179_D	2	152	2	7
8Q5H_EMD-18179_E	2	152	2	7
8Q5H_EMD-18179_F	52	76	9	5
8Q5H_EMD-18179_G	6	140	3	7
8QFV_EMD-18384_A	0	199	0	4
8QHV_EMD-18420_A	0	205	0	4
8QHW_EMD-18421_A	0	204	0	4
8QHX_EMD-18426_A	0	181	0	4
8QHY_EMD-18427_A	0	181	0	4
8QHZ_EMD-18428_A	0	177	0	4
8QI0_EMD-18429_A	0	179	0	4
8QI1_EMD-18430_A	0	181	0	4
8QI2_EMD-18431_A	0	178	0	4
8QI3_EMD-18432_A	0	180	0	4
8QI4_EMD-18433_A	0	181	0	4
8QI5_EMD-18434_A	0	179	0	4
8QI6_EMD-18435_A	0	186	0	3
8QPU_EMD-18562_A	292	125	45	13
8QPU_EMD-18562_B	149	3	41	1
8QPU_EMD-18562_C	16	40	8	4
8QPU_EMD-18562_D	0	160	0	11
8QPU_EMD-18562_E	22	13	7	2
8QPU_EMD-18562_F	13	114	4	6
8QPU_EMD-18562_G	161	31	20	5
8QPW_EMD-18564_A	306	128	42	14
8QPW_EMD-18564_B	159	3	36	1
8QPW_EMD-18564_C	0	10	0	3
8QPW_EMD-18564_D	0	164	0	12
8QPW_EMD-18564_E	31	12	6	2
8QPW_EMD-18564_F	12	109	3	7
8QPW_EMD-18564_G	0	0	0	0
8QQL_EMD-18595_A	6	69	6	6
8QQM_EMD-18596_A	0	145	0	5
8QQM_EMD-18596_B	0	143	0	5
8QQM_EMD-18596_C	1	148	1	6
8QQM_EMD-18596_E	0	138	0	5
8PQZ_EMD-17829_A	290	1564	73	112
8PQZ_EMD-17829_B	159	9	29	2
8PQZ_EMD-17829_F	0	139	0	3
8PQZ_EMD-17829_H	0	31	0	1
8QX8_EMD-18701_A	98	389	30	35
8QX8_EMD-18701_B	89	254	32	30
8QX8_EMD-18701_C	59	372	24	33
8QX8_EMD-18701_D	63	255	17	27
8QX8_EMD-18701_E	0	146	0	12
8QX8_EMD-18701_F	118	508	34	45
8RBG_EMD-19031_A	121	356	29	33
8RHN_EMD-19177_A	2	146	2	8
8RHN_EMD-19177_E	58	27	12	4
8RHN_EMD-19177_G	50	23	15	3
8RHN_EMD-19177_I	44	29	16	5
8QV0_EMD-18664_A	69	188	15	18
8QV0_EMD-18664_B	69	189	19	17
8RK4_EMD-19259_A	105	34	26	4
8RK5_EMD-19260_A	123	33	23	6
8RK5_EMD-19260_B	112	22	24	3
8RJK_EMD-19250_A	15	207	7	18
8CT1_EMD-26977_A	0	0	0	0
8CT9_EMD-26984_A	0	0	0	0
8RTA_EMD-19484_A	51	49	9	6
8RTA_EMD-19484_E	56	43	9	5
8RTY_EMD-19499_A	73	146	19	17
8RTY_EMD-19499_E	8	250	6	21
8RTY_EMD-19499_G	0	0	0	0
8RTY_EMD-19499_J	1	0	1	0
8RRU_EMD-19465_A	34	13	8	2
8RRU_EMD-19465_E	470	2240	126	181
8RRU_EMD-19465_I	34	13	8	2
8S41_EMD-19708_A	2	126	2	11
8S90_EMD-40233_A	0	154	0	11
8SAL_EMD-40273_A	139	65	34	11
8SAL_EMD-40273_B	2	67	2	7
8SAL_EMD-40273_C	52	6	12	2
8SAL_EMD-40273_D	47	3	11	1
8SAT_EMD-40279_A	172	53	39	6
8SAT_EMD-40279_B	6	71	1	9
8SAT_EMD-40279_C	60	10	13	3
8SAT_EMD-40279_D	52	3	11	1
8SIM_EMD-40509_A	0	270	0	16
8SIM_EMD-40509_E	0	270	0	16
8SIN_EMD-40510_A	0	268	0	18
8SIN_EMD-40510_B	6	88	4	8
8SL3_EMD-40572_A	2	439	2	24
8SL3_EMD-40572_B	155	27	28	2
8SL3_EMD-40572_C	0	31	0	2
8SL4_EMD-40573_A	132	593	16	37
8SLI_EMD-40578_A	41	600	15	45
8SLQ_EMD-40580_A	45	599	15	45
8SQZ_EMD-40715_A	4	314	4	21
8SQZ_EMD-40715_C	0	135	0	11
8SQZ_EMD-40715_E	0	23	0	3
8SSL_EMD-40751_A	116	521	29	48
8STA_EMD-40758_A	109	539	31	49
8SXI_EMD-40853_A	157	60	43	9
8SXI_EMD-40853_B	7	72	1	3
8SXI_EMD-40853_C	61	6	11	2
8SXI_EMD-40853_D	49	3	11	1
8T1H_EMD-40967_A	44	354	9	21
8T1I_EMD-40968_A	79	172	21	14
8T1I_EMD-40968_B	0	123	0	5
8T1I_EMD-40968_C	2	47	2	3
8T1I_EMD-40968_D	0	93	0	5
8T1I_EMD-40968_E	0	93	0	6
8T1I_EMD-40968_F	0	54	0	3
8T1I_EMD-40968_G	0	98	0	5
8T1I_EMD-40968_H	0	81	0	3
8T1I_EMD-40968_I	108	402	37	26
8T1I_EMD-40968_J	6	63	2	6
8T1I_EMD-40968_K	67	157	29	13
8T1I_EMD-40968_L	42	189	14	13
8T1I_EMD-40968_M	56	32	13	3
8T1I_EMD-40968_N	0	29	0	5
8T1I_EMD-40968_O	17	49	7	4
8T1I_EMD-40968_P	0	95	0	3
8T1I_EMD-40968_Q	0	108	0	3
8T1I_EMD-40968_R	0	731	0	70
8T1I_EMD-40968_S	0	550	0	48
8T1I_EMD-40968_T	14	56	5	7
8T1I_EMD-40968_U	0	23	0	2
8T1I_EMD-40968_V	20	111	4	9
8T1I_EMD-40968_W	0	84	0	3
8T1I_EMD-40968_X	0	97	0	3
8T1I_EMD-40968_Y	0	97	0	3
8T1I_EMD-40968_Z	0	58	0	8
8T1L_EMD-40971_A	42	113	15	13
8T1L_EMD-40971_B	0	117	0	4
8T1L_EMD-40971_C	8	54	2	7
8T1L_EMD-40971_D	0	100	0	3
