rep_fasta_id	members
7VAK_EMD-31845_A	7VAK_EMD-31845_A
7VGA_EMD-31966_C	7VGA_EMD-31966_C
7VGA_EMD-31966_B	7VGA_EMD-31966_B
7VGA_EMD-31966_A	7VGA_EMD-31966_A
7VH2_EMD-31984_A	7VH2_EMD-31984_A
7VI9_EMD-32004_A	7VI9_EMD-32004_A,7VII_EMD-32010_A,8XOU_EMD-38541_M
7VII_EMD-32010_H	7VII_EMD-32010_H
7VM2_EMD-32032_A	7VM2_EMD-32032_A
7VON_EMD-32051_A	7VON_EMD-32051_A
7VRT_EMD-32103_AG	7VRT_EMD-32103_AG
7VSR_EMD-32114_M	7VSR_EMD-32114_M
7VSR_EMD-32114_A	7VSR_EMD-32114_A
7VWX_EMD-32164_CA	7VWX_EMD-32164_CA
7VWX_EMD-32164_C	7VWX_EMD-32164_C
7VWX_EMD-32164_A	7VWX_EMD-32164_A
7WB4_EMD-32394_Z	7WB4_EMD-32394_Z
7WB4_EMD-32394_R	7WB4_EMD-32394_R
7WJI_EMD-32544_E	7WJI_EMD-32544_E
7WJI_EMD-32544_D	7WJI_EMD-32544_D
7WJI_EMD-32544_B	7WJI_EMD-32544_B
7WJI_EMD-32544_A	7WJI_EMD-32544_A
7WOW_EMD-32661_E	7WOW_EMD-32661_E
7WOW_EMD-32661_D	7WOW_EMD-32661_D
7WUV_EMD-32843_A	7WUV_EMD-32843_A
7WZ8_EMD-32906_A	7WZ8_EMD-32906_A
7WZN_EMD-32907_A	7WZN_EMD-32907_A
7WZN_EMD-32907_D	7WZN_EMD-32907_D
7WZN_EMD-32907_F	7WZN_EMD-32907_F
7WZN_EMD-32907_H	7WZN_EMD-32907_H,7WZN_EMD-32907_L
7WZN_EMD-32907_I	7WZN_EMD-32907_I
7WZN_EMD-32907_K	7WZN_EMD-32907_K
7WZN_EMD-32907_M	7WZN_EMD-32907_M
7WZN_EMD-32907_G	7WZN_EMD-32907_G
7WZN_EMD-32907_E	7WZN_EMD-32907_E
7WZN_EMD-32907_C	7WZN_EMD-32907_C
7WZN_EMD-32907_B	7WZN_EMD-32907_B
7WZN_EMD-32907_P	7WZN_EMD-32907_P
7WZN_EMD-32907_O	7WZN_EMD-32907_O
7WZN_EMD-32907_N	7WZN_EMD-32907_N
7WZN_EMD-32907_J	7WZN_EMD-32907_J
7WZR_EMD-32912_B	7WZR_EMD-32912_B
7WZR_EMD-32912_A	7WZR_EMD-32912_A
7X3K_EMD-32991_B	7X3K_EMD-32991_B
7X3K_EMD-32991_A	7X3K_EMD-32991_A
7X59_EMD-33012_A	7X59_EMD-33012_A
7XW7_EMD-33493_B	7XW7_EMD-33493_B
7XW7_EMD-33493_A	7XW7_EMD-33493_A
7XXL_EMD-33506_B	7XXL_EMD-33506_B
7XY3_EMD-33509_D	7XY3_EMD-33509_D
7Y1A_EMD-33558_B	7Y1A_EMD-33558_B
7Y1A_EMD-33558_A	7Y1A_EMD-33558_A
7Y1Q_EMD-33570_B	7Y1Q_EMD-33570_B
7Y1Q_EMD-33570_A	7Y1Q_EMD-33570_A
7Y59_EMD-33613_A	7Y59_EMD-33613_A
7Y5C_EMD-33616_L	7Y5C_EMD-33616_L,7Y5D_EMD-33617_D,9VKS_EMD-65141_A
7Y5C_EMD-33616_K	7Y5C_EMD-33616_K,7Y5D_EMD-33617_C
7Y5C_EMD-33616_J	7Y5C_EMD-33616_J,7Y5D_EMD-33617_B
7Y5C_EMD-33616_I	7Y5C_EMD-33616_I,7Y5D_EMD-33617_A
7Y5C_EMD-33616_H	7Y5C_EMD-33616_H,7Y5D_EMD-33617_T
7Y5C_EMD-33616_G	7Y5C_EMD-33616_G,7Y5D_EMD-33617_S
7Y5C_EMD-33616_D	7Y5C_EMD-33616_D,7Y5D_EMD-33617_P
7Y5C_EMD-33616_A	7Y5C_EMD-33616_A,7Y5D_EMD-33617_N,7Y5D_EMD-33617_M
7Y5V_EMD-33626_A	7Y5V_EMD-33626_A
7Y5V_EMD-33626_B	7Y5V_EMD-33626_B,8IQF_EMD-35660_B
7Y5V_EMD-33626_C	7Y5V_EMD-33626_C,8IQF_EMD-35660_C
7Y5V_EMD-33626_E	7Y5V_EMD-33626_E
7YAR_EMD-33718_A	7YAR_EMD-33718_A
7YFM_EMD-33793_B	7YFM_EMD-33793_B,7YFO_EMD-33795_B
7YJJ_EMD-33872_A	7YJJ_EMD-33872_A
7YKK_EMD-32397_A	7YKK_EMD-32397_A,7YKL_EMD-32399_A,7YKT_EMD-32400_A
7YL9_EMD-33215_A	7YL9_EMD-33215_A
7YLU_EMD-33917_Q	7YLU_EMD-33917_Q
7YLU_EMD-33917_H	7YLU_EMD-33917_H,9CR2_EMD-45830_O,9CS3_EMD-45886_M,9CS4_EMD-45887_H
7YLU_EMD-33917_G	7YLU_EMD-33917_G,9CR2_EMD-45830_M,9CS3_EMD-45886_F,9CS4_EMD-45887_G
7YLU_EMD-33917_F	7YLU_EMD-33917_F,9CR2_EMD-45830_K,9CS3_EMD-45886_E,9CS4_EMD-45887_F
7YLU_EMD-33917_E	7YLU_EMD-33917_E,9CR2_EMD-45830_I,9CS3_EMD-45886_D,9CS4_EMD-45887_E
7YLU_EMD-33917_D	7YLU_EMD-33917_D,9CR2_EMD-45830_G,9CS3_EMD-45886_C,9CS4_EMD-45887_D
7YLU_EMD-33917_C	7YLU_EMD-33917_C,9CR2_EMD-45830_E,9CS3_EMD-45886_O,9CS4_EMD-45887_C
7YLU_EMD-33917_B	7YLU_EMD-33917_B,9CR2_EMD-45830_C,9CS3_EMD-45886_B,9CS4_EMD-45887_B
7YLU_EMD-33917_A	7YLU_EMD-33917_A,9CR2_EMD-45830_A,9CS3_EMD-45886_A,9CS4_EMD-45887_A
7YQH_EMD-34025_H	7YQH_EMD-34025_H,8I13_EMD-35116_F,8T8F_EMD-41098_E,8WJN_EMD-37586_E
7YQH_EMD-34025_E	7YQH_EMD-34025_E,8I4W_EMD-35186_D,8T8F_EMD-41098_B
7YQH_EMD-34025_D	7YQH_EMD-34025_D,8I4W_EMD-35186_C,8T8F_EMD-41098_A,8WJO_EMD-37587_D
7YU7_EMD-34101_E	7YU7_EMD-34101_E,7YU8_EMD-34102_E,8P13_EMD-17344_E,8P15_EMD-17345_E,8XWQ_EMD-38741_F
7YU7_EMD-34101_D	7YU7_EMD-34101_D,7YU8_EMD-34102_D,8DDW_EMD-27344_J,8SL3_EMD-40572_C,8XWQ_EMD-38741_E
7YU7_EMD-34101_B	7YU7_EMD-34101_B,7YU8_EMD-34102_A
7YUU_EMD-34111_A	7YUU_EMD-34111_A
7YV9_EMD-34121_A	7YV9_EMD-34121_A
7YZY_EMD-14399_C	7YZY_EMD-14399_C
7YZY_EMD-14399_B	7YZY_EMD-14399_B
7YZY_EMD-14399_A	7YZY_EMD-14399_A
7Z4A_EMD-14489_I	7Z4A_EMD-14489_I,7Z4B_EMD-14492_A
7Z4A_EMD-14489_G	7Z4A_EMD-14489_G,7Z4B_EMD-14492_DD
7Z4A_EMD-14489_D	7Z4A_EMD-14489_D,7Z4B_EMD-14492_XC
7Z4A_EMD-14489_C	7Z4A_EMD-14489_C,7Z4B_EMD-14492_WC
7Z4A_EMD-14489_A	7Z4A_EMD-14489_A,7Z4B_EMD-14492_UC
7Z4B_EMD-14492_AD	7Z4B_EMD-14492_AD
7Z4B_EMD-14492_RC	7Z4B_EMD-14492_RC
7Z4Y_EMD-14510_B	7Z4Y_EMD-14510_B
7Z4Y_EMD-14510_A	7Z4Y_EMD-14510_A
7Z8L_EMD-14556_A	7Z8L_EMD-14556_A,8PQZ_EMD-17829_A,9DGT_EMD-46847_Z,9DGU_EMD-46848_BA,9E12_EMD-47381_A,9E13_EMD-47382_A,9E14_EMD-47383_A,9E23_EMD-47430_L,9HHL_EMD-52171_Y
7Z8L_EMD-14556_B	7Z8L_EMD-14556_B,9DGT_EMD-46847_DA,9DGU_EMD-46848_FA,9E12_EMD-47381_E,9E13_EMD-47382_E,9E14_EMD-47383_E,9E23_EMD-47430_J,9HHL_EMD-52171_CA
7ZHS_EMD-14736_A	7ZHS_EMD-14736_A
7ZNN_EMD-14812_C	7ZNN_EMD-14812_C
7ZNN_EMD-14812_B	7ZNN_EMD-14812_B
7ZNN_EMD-14812_A	7ZNN_EMD-14812_A
7ZSK_EMD-14945_A	7ZSK_EMD-14945_A
8A5Y_EMD-15199_L	8A5Y_EMD-15199_L,8A61_EMD-15201_L
8A5Y_EMD-15199_K	8A5Y_EMD-15199_K,8A61_EMD-15201_K
8A5Y_EMD-15199_J	8A5Y_EMD-15199_J,8A61_EMD-15201_J
8A5Y_EMD-15199_I	8A5Y_EMD-15199_I,8A61_EMD-15201_I
8A5Y_EMD-15199_H	8A5Y_EMD-15199_H,8A61_EMD-15201_H
8A5Y_EMD-15199_G	8A5Y_EMD-15199_G,8A61_EMD-15201_G
8A5Y_EMD-15199_D	8A5Y_EMD-15199_D,8A61_EMD-15201_D
8A5Y_EMD-15199_B	8A5Y_EMD-15199_B,8A61_EMD-15201_B
8A5Y_EMD-15199_Q	8A5Y_EMD-15199_Q,8A61_EMD-15201_Q
8A5Y_EMD-15199_P	8A5Y_EMD-15199_P,8A61_EMD-15201_P
8A5Y_EMD-15199_O	8A5Y_EMD-15199_O,8A61_EMD-15201_O
8A5Y_EMD-15199_N	8A5Y_EMD-15199_N,8A61_EMD-15201_N
8A5Y_EMD-15199_A	8A5Y_EMD-15199_A,8A61_EMD-15201_A
8A7E_EMD-15221_B	8A7E_EMD-15221_B
8A7E_EMD-15221_A	8A7E_EMD-15221_A
8A8N_EMD-15234_A	8A8N_EMD-15234_A
8AFM_EMD-15402_C	8AFM_EMD-15402_C,8AIA_EMD-15465_C,8AIX_EMD-15473_C
8AFM_EMD-15402_A	8AFM_EMD-15402_A,8AIA_EMD-15465_A,8AIX_EMD-15473_A
8AFX_EMD-15411_A	8AFX_EMD-15411_A
8AKU_EMD-15493_A	8AKU_EMD-15493_A,8AKW_EMD-15495_A,8AKX_EMD-15496_A,8AKY_EMD-15497_A,8AKZ_EMD-15498_A,8AL0_EMD-15499_A,9HZR_EMD-52531_A,9HZS_EMD-52532_A,9HZT_EMD-52533_A,9HZU_EMD-52534_A,9HZV_EMD-52535_A,9HZW_EMD-52536_A,9HZX_EMD-52537_A,9HZY_EMD-52538_A,9HZZ_EMD-52539_A,9I00_EMD-52540_A,9I01_EMD-52541_A
8AT2_EMD-15631_D	8AT2_EMD-15631_D,8FCK_EMD-28981_D
8AT2_EMD-15631_C	8AT2_EMD-15631_C,8FCK_EMD-28981_C
8AT2_EMD-15631_B	8AT2_EMD-15631_B,8FCK_EMD-28981_B
8AT2_EMD-15631_A	8AT2_EMD-15631_A,8FCK_EMD-28981_A
8ATX_EMD-15668_A	8ATX_EMD-15668_A,8AUK_EMD-15672_A,8AUW_EMD-15675_A
8AUK_EMD-15672_C	8AUK_EMD-15672_C
8AUW_EMD-15675_C	8AUW_EMD-15675_C
8AVC_EMD-15678_A	8AVC_EMD-15678_A,8DH8_EMD-27432_C,8DH9_EMD-27433_C
8AVC_EMD-15678_B	8AVC_EMD-15678_B,8DH8_EMD-27432_A
8AVE_EMD-15680_A	8AVE_EMD-15680_A,8AVF_EMD-15681_A,8AVO_EMD-15683_A
8AVE_EMD-15680_B	8AVE_EMD-15680_B,8AVF_EMD-15681_B,8AVO_EMD-15683_B
8AY4_EMD-15710_D	8AY4_EMD-15710_D
8AY4_EMD-15710_C	8AY4_EMD-15710_C,8AY5_EMD-15711_C
8AY4_EMD-15710_B	8AY4_EMD-15710_B,8AY5_EMD-15711_B
8AY4_EMD-15710_A	8AY4_EMD-15710_A,8AY5_EMD-15711_A
8B2X_EMD-15820_A	8B2X_EMD-15820_A
8B40_EMD-15835_A	8B40_EMD-15835_A,8B42_EMD-15837_E
8B42_EMD-15837_A	8B42_EMD-15837_A
8B5R_EMD-15861_K	8B5R_EMD-15861_K
8B5R_EMD-15861_J	8B5R_EMD-15861_J
8B5R_EMD-15861_I	8B5R_EMD-15861_I
8B5R_EMD-15861_H	8B5R_EMD-15861_H,9IJJ_EMD-60633_LP
8B6L_EMD-15870_J	8B6L_EMD-15870_J
8B6L_EMD-15870_I	8B6L_EMD-15870_I
8B6L_EMD-15870_H	8B6L_EMD-15870_H
8B6L_EMD-15870_G	8B6L_EMD-15870_G
8B6L_EMD-15870_F	8B6L_EMD-15870_F
8B6L_EMD-15870_E	8B6L_EMD-15870_E
8B6L_EMD-15870_C	8B6L_EMD-15870_C
8B6L_EMD-15870_B	8B6L_EMD-15870_B
8B6L_EMD-15870_P	8B6L_EMD-15870_P
8B6L_EMD-15870_O	8B6L_EMD-15870_O
8B6L_EMD-15870_N	8B6L_EMD-15870_N
8B6L_EMD-15870_M	8B6L_EMD-15870_M
8B6L_EMD-15870_L	8B6L_EMD-15870_L
8B6L_EMD-15870_K	8B6L_EMD-15870_K
8B6L_EMD-15870_A	8B6L_EMD-15870_A
8BBF_EMD-15955_C	8BBF_EMD-15955_C
8BBF_EMD-15955_B	8BBF_EMD-15955_B
8BBF_EMD-15955_A	8BBF_EMD-15955_A
8BXD_EMD-16315_A	8BXD_EMD-16315_A
8C0W_EMD-16373_A	8C0W_EMD-16373_A
8C0W_EMD-16373_B	8C0W_EMD-16373_B
8C50_EMD-16431_A	8C50_EMD-16431_A
8CO6_EMD-16772_BA	8CO6_EMD-16772_BA
8CO6_EMD-16772_P	8CO6_EMD-16772_P,8COA_EMD-16774_Q
8CO6_EMD-16772_D	8CO6_EMD-16772_D,8COA_EMD-16774_D,8UK2_EMD-42343_B,8UK3_EMD-42344_B
8CO6_EMD-16772_A	8CO6_EMD-16772_A,8COA_EMD-16774_A
8CRB_EMD-16807_C	8CRB_EMD-16807_C
8CRB_EMD-16807_B	8CRB_EMD-16807_B,8ZC6_EMD-39924_D
8CT1_EMD-26977_A	8CT1_EMD-26977_A,8CT9_EMD-26984_A,8VLZ_EMD-43349_A,8VM4_EMD-43349_A
8CTJ_EMD-26992_A	8CTJ_EMD-26992_A
8CZD_EMD-27095_A	8CZD_EMD-27095_A
8DAN_EMD-27271_C	8DAN_EMD-27271_C
8DAN_EMD-27271_B	8DAN_EMD-27271_B,8DEC_EMD-27389_B
8DAN_EMD-27271_A	8DAN_EMD-27271_A,8DEC_EMD-27389_A
8DDW_EMD-27344_A	8DDW_EMD-27344_A,9N1I_EMD-48813_A
8DEC_EMD-27389_C	8DEC_EMD-27389_C
8DEQ_EMD-27395_H	8DEQ_EMD-27395_H
8DEQ_EMD-27395_G	8DEQ_EMD-27395_G
8DEQ_EMD-27395_A	8DEQ_EMD-27395_A,9NRX_EMD-49740_A,9NRY_EMD-49741_A
8DH9_EMD-27433_A	8DH9_EMD-27433_A
8DIT_EMD-27442_C	8DIT_EMD-27442_C
8DIT_EMD-27442_B	8DIT_EMD-27442_B
8DIT_EMD-27442_A	8DIT_EMD-27442_A
8DME_EMD-27534_A	8DME_EMD-27534_A
8DS6_EMD-27684_A	8DS6_EMD-27684_A
8DTL_EMD-27704_A	8DTL_EMD-27704_A
8DUO_EMD-27724_A	8DUO_EMD-27724_A
8DWT_EMD-27759_A	8DWT_EMD-27759_A
8DYO_EMD-27780_B	8DYO_EMD-27780_B
8DYO_EMD-27780_A	8DYO_EMD-27780_A
8E05_EMD-27817_A	8E05_EMD-27817_A
8E2Y_EMD-27851_A	8E2Y_EMD-27851_A,8E3B_EMD-27862_A,8E3C_EMD-27863_A
8E2Y_EMD-27851_B	8E2Y_EMD-27851_B,8E3A_EMD-27861_B,8E3B_EMD-27862_B,8E3C_EMD-27863_B
8E2Y_EMD-27851_C	8E2Y_EMD-27851_C,8E3A_EMD-27861_C,8E3B_EMD-27862_C,8E3C_EMD-27863_C
8E34_EMD-27856_A	8E34_EMD-27856_A,8EEQ_EMD-28055_A
8E3A_EMD-27861_D	8E3A_EMD-27861_D
8E3A_EMD-27861_A	8E3A_EMD-27861_A
8E6R_EMD-27923_A	8E6R_EMD-27923_A,8E6S_EMD-27924_A
8EEW_EMD-28063_A	8EEW_EMD-28063_A,8EFF_EMD-28063_A,8EFR_EMD-28063_A
8EJ1_EMD-28172_A	8EJ1_EMD-28172_A,9DW7_EMD-47237_B
8EJ5_EMD-28176_A	8EJ5_EMD-28176_A
8EJ5_EMD-28176_B	8EJ5_EMD-28176_B
8EKI_EMD-28204_E	8EKI_EMD-28204_E
8EKI_EMD-28204_D	8EKI_EMD-28204_D
8EKI_EMD-28204_C	8EKI_EMD-28204_C
8EKI_EMD-28204_B	8EKI_EMD-28204_B
8EKI_EMD-28204_A	8EKI_EMD-28204_A
8EP0_EMD-28494_A	8EP0_EMD-28494_A,8EP1_EMD-28498_A
8EQB_EMD-28536_C	8EQB_EMD-28536_C
8EQB_EMD-28536_B	8EQB_EMD-28536_B
8EQB_EMD-28536_A	8EQB_EMD-28536_A
8ET2_EMD-28584_A	8ET2_EMD-28584_A
8EW5_EMD-28208_A	8EW5_EMD-28208_A
8EWY_EMD-28649_C	8EWY_EMD-28649_C
8EWY_EMD-28649_A	8EWY_EMD-28649_A
8EXQ_EMD-28659_A	8EXQ_EMD-28659_A,8EXT_EMD-28662_A
8EZ9_EMD-28731_B	8EZ9_EMD-28731_B
8FB9_EMD-28962_A	8FB9_EMD-28962_A
8FB9_EMD-28962_B	8FB9_EMD-28962_B,8FB9_EMD-28962_R
8FB9_EMD-28962_Q	8FB9_EMD-28962_Q
8FCK_EMD-28981_H	8FCK_EMD-28981_H
8FCK_EMD-28981_G	8FCK_EMD-28981_G
8FCK_EMD-28981_F	8FCK_EMD-28981_F
8FCK_EMD-28981_E	8FCK_EMD-28981_E
8FEJ_EMD-29029_A	8FEJ_EMD-29029_A,8FEL_EMD-29032_A
8FFJ_EMD-29044_D	8FFJ_EMD-29044_D
8FFJ_EMD-29044_B	8FFJ_EMD-29044_B
8FFJ_EMD-29044_A	8FFJ_EMD-29044_A
8FMB_EMD-29291_A	8FMB_EMD-29291_A
8FNW_EMD-29328_A	8FNW_EMD-29328_A
8FNW_EMD-29328_M	8FNW_EMD-29328_M
8FOE_EMD-29347_D	8FOE_EMD-29347_D
8FOE_EMD-29347_C	8FOE_EMD-29347_C
8FOE_EMD-29347_B	8FOE_EMD-29347_B
8FOE_EMD-29347_A	8FOE_EMD-29347_A
8FQ1_EMD-29373_E	8FQ1_EMD-29373_E
8FTK_EMD-29439_A	8FTK_EMD-29439_A
8FXR_EMD-29541_FG	8FXR_EMD-29541_FG
8FXR_EMD-29541_AG	8FXR_EMD-29541_AG
8FXR_EMD-29541_AC	8FXR_EMD-29541_AC
8FXR_EMD-29541_AE	8FXR_EMD-29541_AE
8FXR_EMD-29541_Y	8FXR_EMD-29541_Y
8FXR_EMD-29541_X	8FXR_EMD-29541_X
8FXR_EMD-29541_R	8FXR_EMD-29541_R
8FXR_EMD-29541_F	8FXR_EMD-29541_F
8FXR_EMD-29541_GG	8FXR_EMD-29541_GG
8FXR_EMD-29541_A	8FXR_EMD-29541_A
8FZC_EMD-29607_A	8FZC_EMD-29607_A
8G4L_EMD-29722_BC	8G4L_EMD-29722_BC
8G4L_EMD-29722_AC	8G4L_EMD-29722_AC
8G4L_EMD-29722_AA	8G4L_EMD-29722_AA
8G4L_EMD-29722_C	8G4L_EMD-29722_C
8G4L_EMD-29722_A	8G4L_EMD-29722_A
8G72_EMD-29794_A	8G72_EMD-29794_A
8G79_EMD-29803_E	8G79_EMD-29803_E
8G79_EMD-29803_D	8G79_EMD-29803_D
8GBS_EMD-29921_A	8GBS_EMD-29921_A
8GF7_EMD-29980_A	8GF7_EMD-29980_A,9D5C_EMD-29980_A
8GHA_EMD-40029_A	8GHA_EMD-40029_A
8GHA_EMD-40029_B	8GHA_EMD-40029_B
8GHA_EMD-40029_C	8GHA_EMD-40029_C
8GLT_EMD-40208_B	8GLT_EMD-40208_B
8GLT_EMD-40208_A	8GLT_EMD-40208_A
8GP3_EMD-34188_B	8GP3_EMD-34188_B
8GTC_EMD-34249_S	8GTC_EMD-34249_S
8GTC_EMD-34249_P	8GTC_EMD-34249_P
8GTC_EMD-34249_M	8GTC_EMD-34249_M
8GTC_EMD-34249_G	8GTC_EMD-34249_G
8GTC_EMD-34249_A	8GTC_EMD-34249_A,8GTF_EMD-34252_G
8GTD_EMD-34250_B	8GTD_EMD-34250_B
8GTD_EMD-34250_A	8GTD_EMD-34250_A
8GTF_EMD-34252_M	8GTF_EMD-34252_M
8GTF_EMD-34252_A	8GTF_EMD-34252_A
8H33_EMD-34449_F	8H33_EMD-34449_F,8H34_EMD-34450_A,8H35_EMD-34451_A,8H36_EMD-34452_D,8H37_EMD-34453_A,8H3A_EMD-34462_J,8H3F_EMD-34467_L,8H3R_EMD-34474_C
8H33_EMD-34449_E	8H33_EMD-34449_E,8H34_EMD-34450_E,8H35_EMD-34451_E,8H36_EMD-34452_A,8H37_EMD-34453_E,8H3A_EMD-34462_L,8H3F_EMD-34467_J,8H3R_EMD-34474_A,8UBU_EMD-42105_B,9T32_EMD-55480_D
8H33_EMD-34449_A	8H33_EMD-34449_A,8H34_EMD-34450_C,8H35_EMD-34451_C,8H36_EMD-34452_B,8H37_EMD-34453_I,8H3A_EMD-34462_I,8H3F_EMD-34467_I,8H3R_EMD-34474_D
8H36_EMD-34452_C	8H36_EMD-34452_C,8H37_EMD-34453_J
8H3A_EMD-34462_H	8H3A_EMD-34462_H,8H3F_EMD-34467_H
8H3A_EMD-34462_G	8H3A_EMD-34462_G,8H3F_EMD-34467_G
8H3A_EMD-34462_F	8H3A_EMD-34462_F,8H3F_EMD-34467_F
8H3A_EMD-34462_E	8H3A_EMD-34462_E,8H3F_EMD-34467_E
8H3A_EMD-34462_D	8H3A_EMD-34462_D,8H3F_EMD-34467_D
8H3A_EMD-34462_C	8H3A_EMD-34462_C,8H3F_EMD-34467_C
8H3A_EMD-34462_B	8H3A_EMD-34462_B,8H3F_EMD-34467_B
8H3A_EMD-34462_A	8H3A_EMD-34462_A,8H3F_EMD-34467_A
8H3S_EMD-32829_C	8H3S_EMD-32829_C
8H3S_EMD-32829_B	8H3S_EMD-32829_B,8H3U_EMD-32828_B
8H3S_EMD-32829_A	8H3S_EMD-32829_A,8H3U_EMD-32828_A
8HAE_EMD-34586_A	8HAE_EMD-34586_A,8PWL_EMD-17994_A
8HC6_EMD-34653_D	8HC6_EMD-34653_D
8HC6_EMD-34653_A	8HC6_EMD-34653_A,8HC7_EMD-34654_B
8HC7_EMD-34654_D	8HC7_EMD-34654_D
8HC7_EMD-34654_C	8HC7_EMD-34654_C
8HC7_EMD-34654_A	8HC7_EMD-34654_A
8HCR_EMD-34664_I	8HCR_EMD-34664_I
8HCR_EMD-34664_H	8HCR_EMD-34664_H
8HCR_EMD-34664_G	8HCR_EMD-34664_G
8HCR_EMD-34664_F	8HCR_EMD-34664_F
8HCR_EMD-34664_E	8HCR_EMD-34664_E
8HCR_EMD-34664_D	8HCR_EMD-34664_D
8HCR_EMD-34664_C	8HCR_EMD-34664_C
8HCR_EMD-34664_B	8HCR_EMD-34664_B
8HCR_EMD-34664_A	8HCR_EMD-34664_A
8HGJ_EMD-34740_B	8HGJ_EMD-34740_B
8HGJ_EMD-34740_A	8HGJ_EMD-34740_A
8HIA_EMD-34813_A	8HIA_EMD-34813_A
8HMD_EMD-34896_A	8HMD_EMD-34896_A,8HMF_EMD-34898_A
8HMD_EMD-34896_B	8HMD_EMD-34896_B
8HMD_EMD-34896_C	8HMD_EMD-34896_C
8HMD_EMD-34896_D	8HMD_EMD-34896_D
8HMF_EMD-34898_B	8HMF_EMD-34898_B
8HMF_EMD-34898_C	8HMF_EMD-34898_C
8HRE_EMD-34968_A	8HRE_EMD-34968_A
8HRG_EMD-34972_A	8HRG_EMD-34972_A
8HSL_EMD-35000_F	8HSL_EMD-35000_F
8HSL_EMD-35000_E	8HSL_EMD-35000_E
8HSL_EMD-35000_D	8HSL_EMD-35000_D
8HSL_EMD-35000_C	8HSL_EMD-35000_C
8HSL_EMD-35000_A	8HSL_EMD-35000_A
8HWL_EMD-35059_A	8HWL_EMD-35059_A
8I2H_EMD-35136_A	8I2H_EMD-35136_A
8I4V_EMD-35185_D	8I4V_EMD-35185_D
8I6U_EMD-35207_A	8I6U_EMD-35207_A
8I7O_EMD-35229_HB	8I7O_EMD-35229_HB,8I7R_EMD-35230_LE,8TO0_EMD-41431_UI
8I7O_EMD-35229_DB	8I7O_EMD-35229_DB,8I7R_EMD-35230_AE,8TO0_EMD-41431_AP
8I7O_EMD-35229_NA	8I7O_EMD-35229_NA,8I7R_EMD-35230_LC,8TO0_EMD-41431_KC
8I7O_EMD-35229_CA	8I7O_EMD-35229_CA,8I7R_EMD-35230_JC,8TO0_EMD-41431_NB
8I7O_EMD-35229_Q	8I7O_EMD-35229_Q,8I7R_EMD-35230_JB,8TO0_EMD-41431_BD
8I7O_EMD-35229_H	8I7O_EMD-35229_H,8I7R_EMD-35230_S,8TO0_EMD-41431_Q
8I7O_EMD-35229_BG	8I7O_EMD-35229_BG,8I7R_EMD-35230_AQ,8TO0_EMD-41431_AL,9IJJ_EMD-60633_AN
8I7O_EMD-35229_AG	8I7O_EMD-35229_AG,8I7R_EMD-35230_CP,8TO0_EMD-41431_DN,9FQR_EMD-50664_AGB
8I7O_EMD-35229_VF	8I7O_EMD-35229_VF,8I7R_EMD-35230_AP,8TO0_EMD-41431_AN,9FQR_EMD-50664_AEB,9IJJ_EMD-60633_R
8I7O_EMD-35229_OE	8I7O_EMD-35229_OE,8I7R_EMD-35230_RL
8I7O_EMD-35229_HE	8I7O_EMD-35229_HE,8I7R_EMD-35230_BL,8TO0_EMD-41431_PQ
8I7O_EMD-35229_AE	8I7O_EMD-35229_AE,8I7R_EMD-35230_KK,8TO0_EMD-41431_AQ,9FQR_EMD-50664_CQ
8I7O_EMD-35229_SD	8I7O_EMD-35229_SD,8I7R_EMD-35230_UJ,8TO0_EMD-41431_GQ
8I7O_EMD-35229_KD	8I7O_EMD-35229_KD,8I7R_EMD-35230_DJ,8TO0_EMD-41431_LQ
8I7O_EMD-35229_DD	8I7O_EMD-35229_DD,8I7R_EMD-35230_NI
8I7O_EMD-35229_VC	8I7O_EMD-35229_VC,8I7R_EMD-35230_WH,8TO0_EMD-41431_CQ
8I7O_EMD-35229_MC	8I7O_EMD-35229_MC,8I7R_EMD-35230_EH,8TO0_EMD-41431_RQ
8I7O_EMD-35229_FC	8I7O_EMD-35229_FC,8I7R_EMD-35230_OG
8I7O_EMD-35229_YB	8I7O_EMD-35229_YB,8I7R_EMD-35230_XF
8I7O_EMD-35229_QB	8I7O_EMD-35229_QB,8I7R_EMD-35230_EF
8I7O_EMD-35229_JB	8I7O_EMD-35229_JB,8I7R_EMD-35230_OE,8TO0_EMD-41431_SP
8I7O_EMD-35229_A	8I7O_EMD-35229_A,8I7R_EMD-35230_B,8TO0_EMD-41431_B
8I7R_EMD-35230_BD	8I7R_EMD-35230_BD,8TO0_EMD-41431_BA
8I7R_EMD-35230_NA	8I7R_EMD-35230_NA,8TO0_EMD-41431_EE
8I7R_EMD-35230_HQ	8I7R_EMD-35230_HQ,8TO0_EMD-41431_KD
8I7R_EMD-35230_GQ	8I7R_EMD-35230_GQ,8TO0_EMD-41431_JQ
8I7R_EMD-35230_HN	8I7R_EMD-35230_HN,8TO0_EMD-41431_QQ
8I7R_EMD-35230_GM	8I7R_EMD-35230_GM,8TO0_EMD-41431_XF
8I7R_EMD-35230_AL	8I7R_EMD-35230_AL,8TO0_EMD-41431_DG
8I7R_EMD-35230_CJ	8I7R_EMD-35230_CJ,8TO0_EMD-41431_LN
8I7R_EMD-35230_MI	8I7R_EMD-35230_MI,8TO0_EMD-41431_UQ
