i	j	id_i	id_j	identity	coverage_shorter	aligned_res	len_shorter	len_i	len_j
12	1742	6KN8_EMD-0729_A	7SXA_EMD-25496_B	1.000000	1.000000	375	375	375	377
12	1798	6KN8_EMD-0729_A	7TIJ_EMD-25911_A	0.989333	1.000000	375	375	375	375
12	1800	6KN8_EMD-0729_A	7TIT_EMD-25914_A	0.989333	1.000000	375	375	375	375
12	1802	6KN8_EMD-0729_A	7TJ7_EMD-25918_A	0.989333	1.000000	375	375	375	375
12	2279	6KN8_EMD-0729_A	7UTI_EMD-0729_A	1.000000	1.000000	375	375	375	377
12	2284	6KN8_EMD-0729_A	7UTL_EMD-0728_A	1.000000	1.000000	375	375	375	377
12	2491	6KN8_EMD-0729_A	7ZTD_EMD-14958_A	0.933333	1.000000	375	375	375	375
12	3030	6KN8_EMD-0729_A	8OF8_EMD-16850_G	1.000000	1.000000	375	375	375	375
12	3080	6KN8_EMD-0729_A	8Q4G_EMD-18147_A	0.994624	1.000000	372	372	375	372
12	3156	6KN8_EMD-0729_A	8RTY_EMD-19499_A	0.941176	1.000000	374	374	375	374
12	3441	6KN8_EMD-0729_A	8UWW_EMD-42681_A	0.989333	1.000000	375	375	375	377
12	3446	6KN8_EMD-0729_A	8UWX_EMD-42682_A	0.989333	1.000000	375	375	375	377
12	3451	6KN8_EMD-0729_A	8UWY_EMD-42683_A	0.989333	1.000000	375	375	375	377
12	3456	6KN8_EMD-0729_A	8UYD_EMD-42800_A	0.989333	1.000000	375	375	375	377
12	3461	6KN8_EMD-0729_A	8UZ5_EMD-42833_A	0.989333	1.000000	375	375	375	377
12	3466	6KN8_EMD-0729_A	8UZ6_EMD-42835_A	0.989333	1.000000	375	375	375	377
12	3471	6KN8_EMD-0729_A	8UZX_EMD-42846_A	0.989333	1.000000	375	375	375	377
12	3476	6KN8_EMD-0729_A	8UZY_EMD-42847_A	0.989333	1.000000	375	375	375	377
12	3481	6KN8_EMD-0729_A	8V01_EMD-42849_A	0.989333	1.000000	375	375	375	377
12	3486	6KN8_EMD-0729_A	8V0I_EMD-42856_A	0.989333	1.000000	375	375	375	377
12	3491	6KN8_EMD-0729_A	8V0K_EMD-42858_A	0.989333	1.000000	375	375	375	377
12	3496	6KN8_EMD-0729_A	8V0Y_EMD-42874_A	0.989333	1.000000	375	375	375	377
12	3542	6KN8_EMD-0729_A	8VRD_EMD-43481_E	0.933333	1.000000	375	375	375	375
12	3549	6KN8_EMD-0729_A	8VRJ_EMD-43482_H	0.933333	1.000000	375	375	375	375
12	3717	6KN8_EMD-0729_A	8ZIP_EMD-60125_A	0.994595	1.000000	370	370	375	370
12	3783	6KN8_EMD-0729_A	9C62_EMD-45240_I	0.933333	1.000000	375	375	375	375
12	3850	6KN8_EMD-0729_A	9D2F_EMD-46494_F	0.978667	1.000000	375	375	375	377
12	3878	6KN8_EMD-0729_A	9DGT_EMD-46847_H	0.933333	1.000000	375	375	375	375
12	3893	6KN8_EMD-0729_A	9DGU_EMD-46848_H	0.933333	1.000000	375	375	375	375
12	4133	6KN8_EMD-0729_A	9FQR_EMD-50664_UO	0.936000	1.000000	375	375	375	375
12	4315	6KN8_EMD-0729_A	9HHL_EMD-52171_J	0.933333	1.000000	375	375	375	375
12	4355	6KN8_EMD-0729_A	9I8N_EMD-52730_P	0.938667	1.000000	375	375	375	375
12	4465	6KN8_EMD-0729_A	9MO4_EMD-48447_A	0.989333	1.000000	375	375	375	377
12	4470	6KN8_EMD-0729_A	9MO5_EMD-48448_A	0.989333	1.000000	375	375	375	377
12	4475	6KN8_EMD-0729_A	9MO6_EMD-48449_A	0.989333	1.000000	375	375	375	377
12	4476	6KN8_EMD-0729_A	9MO7_EMD-48450_A	0.989333	1.000000	375	375	375	377
12	4485	6KN8_EMD-0729_A	9MO8_EMD-48451_A	0.989333	1.000000	375	375	375	377
12	4490	6KN8_EMD-0729_A	9MO9_EMD-48452_A	0.989333	1.000000	375	375	375	377
12	4495	6KN8_EMD-0729_A	9MOA_EMD-48453_A	0.989333	1.000000	375	375	375	377
12	4500	6KN8_EMD-0729_A	9MOB_EMD-48454_A	0.989333	1.000000	375	375	375	377
12	4505	6KN8_EMD-0729_A	9MOC_EMD-48455_A	0.989333	1.000000	375	375	375	377
12	4510	6KN8_EMD-0729_A	9MOD_EMD-48456_A	0.989333	1.000000	375	375	375	377
12	4515	6KN8_EMD-0729_A	9MOI_EMD-48467_A	0.989333	1.000000	375	375	375	377
12	4520	6KN8_EMD-0729_A	9MOK_EMD-48468_A	0.989333	1.000000	375	375	375	377
12	4525	6KN8_EMD-0729_A	9MOL_EMD-48469_A	0.989333	1.000000	375	375	375	377
12	4530	6KN8_EMD-0729_A	9MOM_EMD-48470_A	0.989333	1.000000	375	375	375	377
12	4535	6KN8_EMD-0729_A	9MON_EMD-48471_A	0.989333	1.000000	375	375	375	377
12	4540	6KN8_EMD-0729_A	9MOO_EMD-48476_A	0.989333	1.000000	375	375	375	377
12	4541	6KN8_EMD-0729_A	9MOP_EMD-48477_A	0.989333	1.000000	375	375	375	377
12	4550	6KN8_EMD-0729_A	9MOU_EMD-48482_A	0.989333	1.000000	375	375	375	377
12	4555	6KN8_EMD-0729_A	9MOW_EMD-48483_A	0.989333	1.000000	375	375	375	377
12	4560	6KN8_EMD-0729_A	9MOX_EMD-48484_A	0.989333	1.000000	375	375	375	377
12	4651	6KN8_EMD-0729_A	9QVM_EMD-53399_M	0.933333	1.000000	375	375	375	375
12	4662	6KN8_EMD-0729_A	9QVN_EMD-53400_K	0.933333	1.000000	375	375	375	375
13	32	6L62_EMD-0838_C	6LM3_EMD-0916_A	1.000000	1.000000	231	231	231	231
17	3632	6LGN_EMD-0881_FA	8X9W_EMD-38186_J	0.957655	1.000000	307	307	316	307
17	3637	6LGN_EMD-0881_FA	8XA1_EMD-38191_E	0.957655	1.000000	307	307	316	307
36	4412	6LNT_EMD-0932_D	9JS6_EMD-61767_B	1.000000	1.000000	163	163	163	163
37	645	6LNT_EMD-0932_A	7BUA_EMD-30193_A	1.000000	1.000000	504	504	504	504
37	2418	6LNT_EMD-0932_A	7YAR_EMD-33718_E	1.000000	1.000000	504	504	504	504
37	4413	6LNT_EMD-0932_A	9JS6_EMD-61767_A	1.000000	1.000000	503	503	504	503
38	2345	6LQI_EMD-0946_A	7WLU_EMD-32593_A	1.000000	1.000000	2523	2523	2523	2547
39	40	6LSY_EMD-0965_A	6LT4_EMD-0967_A	1.000000	1.000000	701	701	701	701
25	1774	6LK8_EMD-0909_E	7TDZ_EMD-25817_X	1.000000	1.000000	1435	1435	1435	1435
25	2330	6LK8_EMD-0909_E	7WB4_EMD-32394_H	1.000000	1.000000	1435	1435	1435	1435
26	1766	6LK8_EMD-0909_D	7TDZ_EMD-25817_J	1.000000	1.000000	322	322	322	322
26	2331	6LK8_EMD-0909_D	7WB4_EMD-32394_E	0.993789	1.000000	322	322	322	360
27	1765	6LK8_EMD-0909_C	7TDZ_EMD-25817_L	1.000000	1.000000	375	375	375	375
27	2333	6LK8_EMD-0909_C	7WB4_EMD-32394_C	1.000000	1.000000	375	375	375	375
49	59	6M6G_EMD-30123_R	6M6H_EMD-30124_G	0.991453	1.000000	702	702	702	702
50	54	6M6G_EMD-30123_N	6M6H_EMD-30124_T	0.997854	1.000000	466	466	466	466
51	55	6M6G_EMD-30123_H	6M6H_EMD-30124_R	1.000000	1.000000	318	318	318	318
52	57	6M6G_EMD-30123_F	6M6H_EMD-30124_J	0.991071	1.000000	112	112	112	112
46	279	6M68_EMD-30116_A	6WBK_EMD-21591_A	1.000000	1.000000	370	370	440	370
46	280	6M68_EMD-30116_A	6WBL_EMD-21592_A	1.000000	1.000000	370	370	440	370
46	2349	6M68_EMD-30116_A	7WSV_EMD-32768_A	0.995086	1.000000	407	407	440	407
47	56	6M6G_EMD-30123_U	6M6H_EMD-30124_P	0.999680	1.000000	3122	3122	3122	3122
48	58	6M6G_EMD-30123_S	6M6H_EMD-30124_H	0.991453	1.000000	585	585	585	585
53	60	6M6G_EMD-30123_A	6M6H_EMD-30124_A	0.997089	1.000000	1374	1374	1374	1374
20	3634	6LGN_EMD-0881_A	8X9W_EMD-38186_A	0.991348	1.000000	1387	1387	1396	1387
20	3635	6LGN_EMD-0881_A	8XA1_EMD-38191_A	0.990335	1.000000	1345	1345	1396	1345
20	3639	6LGN_EMD-0881_A	8XA1_EMD-38191_B	0.996916	1.000000	1297	1297	1396	1297
21	1778	6LK8_EMD-0909_I	7TDZ_EMD-25817_A	1.000000	1.000000	916	916	916	916
21	2338	6LK8_EMD-0909_I	7WB4_EMD-32394_P	1.000000	1.000000	916	916	916	916
22	1768	6LK8_EMD-0909_H	7TDZ_EMD-25817_F	1.000000	1.000000	306	306	320	306
22	2328	6LK8_EMD-0909_H	7WB4_EMD-32394_L	1.000000	1.000000	320	320	320	320
23	2327	6LK8_EMD-0909_G	7WB4_EMD-32394_M	1.000000	1.000000	923	923	923	923
24	1775	6LK8_EMD-0909_F	7TDZ_EMD-25817_V	1.000000	1.000000	326	326	326	326
24	2332	6LK8_EMD-0909_F	7WB4_EMD-32394_D	1.000000	1.000000	326	326	326	326
28	1764	6LK8_EMD-0909_B	7TDZ_EMD-25817_N	1.000000	1.000000	653	653	653	653
28	2334	6LK8_EMD-0909_B	7WB4_EMD-32394_B	1.000000	1.000000	653	653	653	653
29	1776	6LK8_EMD-0909_K	7TDZ_EMD-25817_Q	1.000000	1.000000	2905	2905	2905	2905
30	1773	6LK8_EMD-0909_J	7TDZ_EMD-25817_Z	1.000000	1.000000	1140	1140	1140	1140
30	2339	6LK8_EMD-0909_J	7WB4_EMD-32394_A	1.000000	1.000000	1140	1140	1140	1140
31	1767	6LK8_EMD-0909_A	7TDZ_EMD-25817_H	1.000000	1.000000	2011	2011	2011	2011
31	2336	6LK8_EMD-0909_A	7WB4_EMD-32394_S	1.000000	1.000000	2011	2011	2011	2011
41	587	6M1D_EMD-30041_B	7A96_EMD-11686_D	0.932515	0.996942	652	654	814	654
41	589	6M1D_EMD-30041_B	7A98_EMD-11688_B	0.932515	0.996942	652	654	814	654
86	4672	6SKM_EMD-10228_A	9RMX_EMD-54071_M	0.978355	1.000000	231	231	231	231
87	88	6SKN_EMD-10229_A	6SLU_EMD-10240_A	0.995671	1.000000	231	231	231	231
87	89	6SKN_EMD-10229_A	6SMU_EMD-10246_A	1.000000	1.000000	231	231	231	231
87	252	6SKN_EMD-10229_A	6VWS_EMD-21423_A	0.977273	1.000000	220	220	231	220
87	435	6SKN_EMD-10229_A	6Y9V_EMD-10738_A	1.000000	1.000000	220	220	231	220
87	437	6SKN_EMD-10229_A	6Y9Y_EMD-10741_A	1.000000	1.000000	220	220	231	220
87	439	6SKN_EMD-10229_A	6Y9Z_EMD-10742_A	1.000000	1.000000	220	220	231	220
87	487	6SKN_EMD-10229_A	6ZDJ_EMD-11176_A	1.000000	1.000000	220	220	231	220
87	618	6SKN_EMD-10229_A	7ASL_EMD-11897_A	1.000000	0.956710	221	231	231	235
87	4672	6SKN_EMD-10229_A	9RMX_EMD-54071_M	0.982684	1.000000	231	231	231	231
88	89	6SLU_EMD-10240_A	6SMU_EMD-10246_A	0.995671	1.000000	231	231	231	231
88	252	6SLU_EMD-10240_A	6VWS_EMD-21423_A	0.981818	1.000000	220	220	231	220
88	435	6SLU_EMD-10240_A	6Y9V_EMD-10738_A	0.995455	1.000000	220	220	231	220
88	437	6SLU_EMD-10240_A	6Y9Y_EMD-10741_A	0.995455	1.000000	220	220	231	220
88	439	6SLU_EMD-10240_A	6Y9Z_EMD-10742_A	0.995455	1.000000	220	220	231	220
88	487	6SLU_EMD-10240_A	6ZDJ_EMD-11176_A	0.995455	1.000000	220	220	231	220
88	618	6SLU_EMD-10240_A	7ASL_EMD-11897_A	0.995475	0.956710	221	231	231	235
67	70	6Q7L_EMD-4469_U	6Q7M_EMD-4470_U	1.000000	1.000000	497	497	498	497
67	98	6Q7L_EMD-4469_U	6SZA_EMD-10351_A	1.000000	1.000000	498	498	498	498
67	99	6Q7L_EMD-4469_U	6SZB_EMD-10352_A	1.000000	1.000000	498	498	498	498
68	69	6Q7L_EMD-4469_A	6Q7M_EMD-4470_A	1.000000	1.000000	715	715	715	715
70	98	6Q7M_EMD-4470_U	6SZA_EMD-10351_A	1.000000	1.000000	497	497	497	498
70	99	6Q7M_EMD-4470_U	6SZB_EMD-10352_A	1.000000	1.000000	497	497	497	498
93	1301	6SMX_EMD-10247_D	7NBX_EMD-12262_D	1.000000	1.000000	218	218	218	245
93	1308	6SMX_EMD-10247_D	7NCS_EMD-12271_D	1.000000	1.000000	218	218	218	245
93	1315	6SMX_EMD-10247_D	7ND0_EMD-12272_D	1.000000	1.000000	218	218	218	245
93	1676	6SMX_EMD-10247_D	7RI6_EMD-24475_D	1.000000	1.000000	218	218	218	245
93	1681	6SMX_EMD-10247_D	7RI7_EMD-24476_D	1.000000	1.000000	218	218	218	245
93	1686	6SMX_EMD-10247_D	7RI8_EMD-24477_D	1.000000	1.000000	218	218	218	245
93	1691	6SMX_EMD-10247_D	7RI9_EMD-24478_D	1.000000	1.000000	218	218	218	245
93	1697	6SMX_EMD-10247_D	7RJ5_EMD-24481_E	1.000000	1.000000	218	218	218	245
93	2191	6SMX_EMD-10247_D	7TSZ_EMD-26105_C	1.000000	1.000000	218	218	218	226
93	2195	6SMX_EMD-10247_D	7TT7_EMD-26113_D	1.000000	1.000000	218	218	218	226
93	3105	6SMX_EMD-10247_D	8QPU_EMD-18562_C	1.000000	1.000000	218	218	218	226
93	3113	6SMX_EMD-10247_D	8QPW_EMD-18564_D	1.000000	1.000000	218	218	218	226
94	2189	6SMX_EMD-10247_E	7TSZ_EMD-26105_E	1.000000	1.000000	87	87	87	94
94	2196	6SMX_EMD-10247_E	7TT7_EMD-26113_C	1.000000	1.000000	87	87	87	94
94	3106	6SMX_EMD-10247_E	8QPU_EMD-18562_D	1.000000	1.000000	87	87	87	104
94	3112	6SMX_EMD-10247_E	8QPW_EMD-18564_E	1.000000	1.000000	87	87	87	104
88	4672	6SLU_EMD-10240_A	9RMX_EMD-54071_M	0.978355	1.000000	231	231	231	231
89	252	6SMU_EMD-10246_A	6VWS_EMD-21423_A	0.977273	1.000000	220	220	231	220
89	435	6SMU_EMD-10246_A	6Y9V_EMD-10738_A	1.000000	1.000000	220	220	231	220
89	437	6SMU_EMD-10246_A	6Y9Y_EMD-10741_A	1.000000	1.000000	220	220	231	220
89	439	6SMU_EMD-10246_A	6Y9Z_EMD-10742_A	1.000000	1.000000	220	220	231	220
89	487	6SMU_EMD-10246_A	6ZDJ_EMD-11176_A	1.000000	1.000000	220	220	231	220
89	618	6SMU_EMD-10246_A	7ASL_EMD-11897_A	1.000000	0.956710	221	231	231	235
89	4672	6SMU_EMD-10246_A	9RMX_EMD-54071_M	0.982684	1.000000	231	231	231	231
90	1304	6SMX_EMD-10247_A	7NBX_EMD-12262_A	0.994891	1.000000	783	783	783	810
90	1311	6SMX_EMD-10247_A	7NCS_EMD-12271_A	0.994891	1.000000	783	783	783	810
90	1318	6SMX_EMD-10247_A	7ND0_EMD-12272_A	1.000000	1.000000	783	783	783	810
90	1679	6SMX_EMD-10247_A	7RI6_EMD-24475_A	1.000000	1.000000	783	783	783	810
90	1684	6SMX_EMD-10247_A	7RI7_EMD-24476_A	1.000000	1.000000	783	783	783	810
90	1689	6SMX_EMD-10247_A	7RI8_EMD-24477_A	1.000000	1.000000	783	783	783	810
90	1694	6SMX_EMD-10247_A	7RI9_EMD-24478_A	1.000000	1.000000	783	783	783	810
90	1700	6SMX_EMD-10247_A	7RJ5_EMD-24481_B	1.000000	1.000000	783	783	783	810
90	2193	6SMX_EMD-10247_A	7TSZ_EMD-26105_A	0.998723	1.000000	783	783	783	800
90	2198	6SMX_EMD-10247_A	7TT7_EMD-26113_A	0.998723	1.000000	783	783	783	800
90	3103	6SMX_EMD-10247_A	8QPU_EMD-18562_A	0.998723	1.000000	783	783	783	790
90	3116	6SMX_EMD-10247_A	8QPW_EMD-18564_A	0.998723	1.000000	783	783	783	790
91	1303	6SMX_EMD-10247_B	7NBX_EMD-12262_B	1.000000	1.000000	371	371	371	392
91	1310	6SMX_EMD-10247_B	7NCS_EMD-12271_B	1.000000	1.000000	371	371	371	392
91	1317	6SMX_EMD-10247_B	7ND0_EMD-12272_B	1.000000	1.000000	371	371	371	392
91	1678	6SMX_EMD-10247_B	7RI6_EMD-24475_B	1.000000	1.000000	371	371	371	392
91	1683	6SMX_EMD-10247_B	7RI7_EMD-24476_B	1.000000	1.000000	371	371	371	392
91	1688	6SMX_EMD-10247_B	7RI8_EMD-24477_B	1.000000	1.000000	371	371	371	392
91	1693	6SMX_EMD-10247_B	7RI9_EMD-24478_B	1.000000	1.000000	371	371	371	392
91	1699	6SMX_EMD-10247_B	7RJ5_EMD-24481_C	1.000000	1.000000	371	371	371	373
91	2192	6SMX_EMD-10247_B	7TSZ_EMD-26105_B	1.000000	1.000000	371	371	371	373
91	3104	6SMX_EMD-10247_B	8QPU_EMD-18562_B	1.000000	1.000000	371	371	371	373
91	3115	6SMX_EMD-10247_B	8QPW_EMD-18564_B	1.000000	1.000000	371	371	371	373
104	1219	6TA4_EMD-10422_A	7MOQ_EMD-23926_Q	0.902098	1.000000	429	429	429	443
104	1280	6TA4_EMD-10422_A	7N32_EMD-22677_B	0.902098	1.000000	429	429	429	443
104	2270	6TA4_EMD-10422_A	7UN1_EMD-26611_B	0.986014	1.000000	429	429	429	445
104	2451	6TA4_EMD-10422_A	7YSQ_EMD-34080_B	0.972028	1.000000	429	429	429	447
104	2592	6TA4_EMD-10422_A	8C5C_EMD-16435_A	0.990676	1.000000	429	429	429	446
104	2863	6TA4_EMD-10422_A	8I7O_EMD-35229_D	0.985948	1.000000	427	427	429	427
104	2896	6TA4_EMD-10422_A	8I7R_EMD-35230_F	0.985948	1.000000	427	427	429	427
104	3303	6TA4_EMD-10422_A	8TO0_EMD-41431_E	0.986014	1.000000	429	429	429	445
104	3553	6TA4_EMD-10422_A	8VRJ_EMD-43482_B	0.944056	1.000000	429	429	429	456
104	4211	6TA4_EMD-10422_A	9FQR_EMD-50664_AB	0.986014	1.000000	429	429	429	445
104	4389	6TA4_EMD-10422_A	9IJJ_EMD-60633_AD	0.986014	1.000000	429	429	429	445
104	4598	6TA4_EMD-10422_A	9NTM_EMD-49760_G	0.988345	1.000000	429	429	429	445
104	4608	6TA4_EMD-10422_A	9OT2_EMD-70819_B	0.990676	1.000000	429	429	429	445
104	4676	6TA4_EMD-10422_A	9RPD_EMD-54160_D	1.000000	1.000000	429	429	429	445
104	4677	6TA4_EMD-10422_A	9RPD_EMD-54161_D	1.000000	1.000000	429	429	429	445
85	4283	6SIH_EMD-10210_A	9GSX_EMD-51557_W	0.943925	1.000000	642	642	663	642
86	87	6SKM_EMD-10228_A	6SKN_EMD-10229_A	0.995671	1.000000	231	231	231	231
86	88	6SKM_EMD-10228_A	6SLU_EMD-10240_A	1.000000	1.000000	231	231	231	231
86	89	6SKM_EMD-10228_A	6SMU_EMD-10246_A	0.995671	1.000000	231	231	231	231
86	252	6SKM_EMD-10228_A	6VWS_EMD-21423_A	0.981818	1.000000	220	220	231	220
86	435	6SKM_EMD-10228_A	6Y9V_EMD-10738_A	0.995455	1.000000	220	220	231	220
86	437	6SKM_EMD-10228_A	6Y9Y_EMD-10741_A	0.995455	1.000000	220	220	231	220
86	439	6SKM_EMD-10228_A	6Y9Z_EMD-10742_A	0.995455	1.000000	220	220	231	220
86	487	6SKM_EMD-10228_A	6ZDJ_EMD-11176_A	0.995455	1.000000	220	220	231	220
86	618	6SKM_EMD-10228_A	7ASL_EMD-11897_A	0.995475	0.956710	221	231	231	235
98	99	6SZA_EMD-10351_A	6SZB_EMD-10352_A	1.000000	1.000000	498	498	498	498
103	566	6TA4_EMD-10422_B	6ZPI_EMD-11340_B	0.997712	1.000000	437	437	438	437
103	2269	6TA4_EMD-10422_B	7UN1_EMD-26611_C	0.995434	1.000000	438	438	438	451
103	2452	6TA4_EMD-10422_B	7YSQ_EMD-34080_A	0.974886	1.000000	438	438	438	450
103	2591	6TA4_EMD-10422_B	8C5C_EMD-16435_N	1.000000	1.000000	438	438	438	451
103	2869	6TA4_EMD-10422_B	8I7O_EMD-35229_C	0.977169	1.000000	438	438	438	438
103	2886	6TA4_EMD-10422_B	8I7R_EMD-35230_G	0.977169	1.000000	438	438	438	438
103	3302	6TA4_EMD-10422_B	8TO0_EMD-41431_D	0.995434	1.000000	438	438	438	451
103	3510	6TA4_EMD-10422_B	8VA2_EMD-43085_A	0.997717	1.000000	438	438	438	457
103	3555	6TA4_EMD-10422_B	8VRJ_EMD-43482_A	0.997717	1.000000	438	438	438	457
103	4222	6TA4_EMD-10422_B	9FQR_EMD-50664_AN	0.974886	1.000000	438	438	438	450
103	4388	6TA4_EMD-10422_B	9IJJ_EMD-60633_AB	0.977169	1.000000	438	438	438	450
103	4599	6TA4_EMD-10422_B	9NTM_EMD-49760_F	1.000000	1.000000	438	438	438	451
103	4609	6TA4_EMD-10422_B	9OT2_EMD-70819_A	1.000000	1.000000	438	438	438	451
103	4674	6TA4_EMD-10422_B	9RPD_EMD-54160_F	0.988584	1.000000	438	438	438	451
103	4675	6TA4_EMD-10422_B	9RPD_EMD-54161_F	0.988584	1.000000	438	438	438	451
104	565	6TA4_EMD-10422_A	6ZPI_EMD-11340_C	1.000000	1.000000	429	429	429	431
64	1038	6PV6_EMD-20486_A	7JMF_EMD-22392_B	1.000000	1.000000	4687	4687	4687	4687
64	1040	6PV6_EMD-20486_A	7JMG_EMD-22393_A	1.000000	1.000000	4687	4687	4687	4687
64	1042	6PV6_EMD-20486_A	7JMH_EMD-22394_B	1.000000	1.000000	4687	4687	4687	4687
64	1044	6PV6_EMD-20486_A	7JMI_EMD-22395_B	1.000000	1.000000	4687	4687	4687	4687
64	1046	6PV6_EMD-20486_A	7JMJ_EMD-22396_B	1.000000	1.000000	4687	4687	4687	4687
65	364	6PV6_EMD-20486_E	6WOV_EMD-21862_E	1.000000	1.000000	107	107	108	107
65	369	6PV6_EMD-20486_E	6X34_EMD-22017_A	1.000000	1.000000	106	106	108	106
65	372	6PV6_EMD-20486_E	6X36_EMD-22019_A	0.990741	1.000000	108	108	108	110
65	662	6PV6_EMD-20486_E	7CF9_EMD-30343_B	1.000000	1.000000	107	107	108	107
65	1039	6PV6_EMD-20486_E	7JMF_EMD-22392_A	1.000000	1.000000	108	108	108	108
65	1041	6PV6_EMD-20486_E	7JMG_EMD-22393_E	1.000000	1.000000	107	107	108	107
65	1043	6PV6_EMD-20486_E	7JMH_EMD-22394_A	1.000000	1.000000	107	107	108	107
65	1045	6PV6_EMD-20486_E	7JMI_EMD-22395_A	1.000000	1.000000	107	107	108	107
65	1047	6PV6_EMD-20486_E	7JMJ_EMD-22396_A	1.000000	1.000000	107	107	108	107
65	3146	6PV6_EMD-20486_E	8RRT_EMD-19464_E	1.000000	1.000000	107	107	108	107
65	3150	6PV6_EMD-20486_E	8RRU_EMD-19465_A	1.000000	1.000000	107	107	108	107
66	67	6Q7L_EMD-4469_V	6Q7L_EMD-4469_U	1.000000	1.000000	497	497	497	498
66	70	6Q7L_EMD-4469_V	6Q7M_EMD-4470_U	1.000000	1.000000	497	497	497	497
66	98	6Q7L_EMD-4469_V	6SZA_EMD-10351_A	1.000000	1.000000	497	497	497	498
66	99	6Q7L_EMD-4469_V	6SZB_EMD-10352_A	1.000000	1.000000	497	497	497	498
149	150	6TMW_EMD-10529_A	6TMX_EMD-10530_A	1.000000	1.000000	558	558	558	558
156	157	6U68_EMD-20662_A	6U6E_EMD-20664_A	1.000000	1.000000	336	336	336	336
156	158	6U68_EMD-20662_A	6U6H_EMD-20665_A	1.000000	1.000000	336	336	336	336
156	164	6U68_EMD-20662_A	6UX7_EMD-20930_A	1.000000	1.000000	336	336	336	336
156	165	6U68_EMD-20662_A	6UXA_EMD-20931_A	1.000000	1.000000	336	336	336	336
156	166	6U68_EMD-20662_A	6UXB_EMD-20932_A	1.000000	1.000000	336	336	336	336
159	3542	6UBY_EMD-20721_A	8VRD_EMD-43481_E	0.936000	1.000000	375	375	377	375
159	3549	6UBY_EMD-20721_A	8VRJ_EMD-43482_H	0.936000	1.000000	375	375	377	375
159	3717	6UBY_EMD-20721_A	8ZIP_EMD-60125_A	0.994595	1.000000	370	370	377	370
159	3783	6UBY_EMD-20721_A	9C62_EMD-45240_I	0.936000	1.000000	375	375	377	375
159	3850	6UBY_EMD-20721_A	9D2F_EMD-46494_F	0.978780	1.000000	377	377	377	377
159	3878	6UBY_EMD-20721_A	9DGT_EMD-46847_H	0.936000	1.000000	375	375	377	375
159	3893	6UBY_EMD-20721_A	9DGU_EMD-46848_H	0.936000	1.000000	375	375	377	375
159	4133	6UBY_EMD-20721_A	9FQR_EMD-50664_UO	0.938667	1.000000	375	375	377	375
159	4315	6UBY_EMD-20721_A	9HHL_EMD-52171_J	0.936000	1.000000	375	375	377	375
159	4355	6UBY_EMD-20721_A	9I8N_EMD-52730_P	0.941333	1.000000	375	375	377	375
159	4465	6UBY_EMD-20721_A	9MO4_EMD-48447_A	0.989390	1.000000	377	377	377	377
159	4470	6UBY_EMD-20721_A	9MO5_EMD-48448_A	0.989390	1.000000	377	377	377	377
159	4475	6UBY_EMD-20721_A	9MO6_EMD-48449_A	0.989390	1.000000	377	377	377	377
159	4476	6UBY_EMD-20721_A	9MO7_EMD-48450_A	0.989390	1.000000	377	377	377	377
159	4485	6UBY_EMD-20721_A	9MO8_EMD-48451_A	0.989390	1.000000	377	377	377	377
159	4490	6UBY_EMD-20721_A	9MO9_EMD-48452_A	0.989390	1.000000	377	377	377	377
159	4495	6UBY_EMD-20721_A	9MOA_EMD-48453_A	0.989390	1.000000	377	377	377	377
159	4500	6UBY_EMD-20721_A	9MOB_EMD-48454_A	0.989390	1.000000	377	377	377	377
159	4505	6UBY_EMD-20721_A	9MOC_EMD-48455_A	0.989390	1.000000	377	377	377	377
159	4510	6UBY_EMD-20721_A	9MOD_EMD-48456_A	0.989390	1.000000	377	377	377	377
159	4515	6UBY_EMD-20721_A	9MOI_EMD-48467_A	0.989390	1.000000	377	377	377	377
159	4520	6UBY_EMD-20721_A	9MOK_EMD-48468_A	0.989390	1.000000	377	377	377	377
159	4525	6UBY_EMD-20721_A	9MOL_EMD-48469_A	0.989390	1.000000	377	377	377	377
159	4530	6UBY_EMD-20721_A	9MOM_EMD-48470_A	0.989390	1.000000	377	377	377	377
159	4535	6UBY_EMD-20721_A	9MON_EMD-48471_A	0.989390	1.000000	377	377	377	377
159	4540	6UBY_EMD-20721_A	9MOO_EMD-48476_A	0.989390	1.000000	377	377	377	377
159	4541	6UBY_EMD-20721_A	9MOP_EMD-48477_A	0.989390	1.000000	377	377	377	377
159	4550	6UBY_EMD-20721_A	9MOU_EMD-48482_A	0.989390	1.000000	377	377	377	377
159	4555	6UBY_EMD-20721_A	9MOW_EMD-48483_A	0.989390	1.000000	377	377	377	377
159	4560	6UBY_EMD-20721_A	9MOX_EMD-48484_A	0.989390	1.000000	377	377	377	377
159	4651	6UBY_EMD-20721_A	9QVM_EMD-53399_M	0.936000	1.000000	375	375	377	375
159	4662	6UBY_EMD-20721_A	9QVN_EMD-53400_K	0.936000	1.000000	375	375	377	375
160	161	6UBY_EMD-20721_I	6UC0_EMD-20724_H	0.993976	1.000000	166	166	166	166
162	553	6UC0_EMD-20724_A	6ZNN_EMD-11318_B	0.936000	1.000000	375	375	377	375
162	556	6UC0_EMD-20724_A	6ZNO_EMD-11319_B	0.936000	1.000000	375	375	377	375
162	1105	6UC0_EMD-20724_A	7KO4_EMD-22964_A	1.000000	1.000000	375	375	377	375
