seq_index	fasta_id	rep_index	rep_fasta_id
434	6Y9V_EMD-10738_G	434	6Y9V_EMD-10738_G
435	6Y9V_EMD-10738_A	86	6SKM_EMD-10228_A
436	6Y9Y_EMD-10741_G	434	6Y9V_EMD-10738_G
437	6Y9Y_EMD-10741_A	86	6SKM_EMD-10228_A
438	6Y9Z_EMD-10742_G	434	6Y9V_EMD-10738_G
439	6Y9Z_EMD-10742_A	86	6SKM_EMD-10228_A
440	6YBT_EMD-10773_B	440	6YBT_EMD-10773_B
441	6YBT_EMD-10773_C	441	6YBT_EMD-10773_C
442	6YBT_EMD-10773_A	442	6YBT_EMD-10773_A
443	6YRG_EMD-10889_A	443	6YRG_EMD-10889_A
444	6YTX_EMD-10925_A	444	6YTX_EMD-10925_A
445	6YVD_EMD-10944_D	445	6YVD_EMD-10944_D
446	6YVD_EMD-10944_C	446	6YVD_EMD-10944_C
447	6YVD_EMD-10944_B	447	6YVD_EMD-10944_B
448	6YVD_EMD-10944_A	448	6YVD_EMD-10944_A
449	6YVU_EMD-10951_D	449	6YVU_EMD-10951_D
450	6YVU_EMD-10951_C	448	6YVD_EMD-10944_A
451	6YVU_EMD-10951_B	445	6YVD_EMD-10944_D
452	6YVU_EMD-10951_A	446	6YVD_EMD-10944_C
453	6YVV_EMD-10952_D	449	6YVU_EMD-10951_D
454	6YVV_EMD-10952_C	448	6YVD_EMD-10944_A
455	6YVV_EMD-10952_B	445	6YVD_EMD-10944_D
456	6YVV_EMD-10952_A	446	6YVD_EMD-10944_C
457	6YW7_EMD-10960_G	457	6YW7_EMD-10960_G
458	6YW7_EMD-10960_F	458	6YW7_EMD-10960_F
459	6YW7_EMD-10960_E	459	6YW7_EMD-10960_E
460	6YW7_EMD-10960_D	460	6YW7_EMD-10960_D
461	6YW7_EMD-10960_C	461	6YW7_EMD-10960_C
462	6YW7_EMD-10960_B	462	6YW7_EMD-10960_B
463	6YW7_EMD-10960_A	463	6YW7_EMD-10960_A
464	6Z05_EMD-11003_A	464	6Z05_EMD-11003_A
465	6Z12_EMD-4460_A	465	6Z12_EMD-4460_A
466	6Z2K_EMD-11042_A	466	6Z2K_EMD-11042_A
467	6Z2K_EMD-11042_I	467	6Z2K_EMD-11042_I
468	6Z2K_EMD-11042_E	468	6Z2K_EMD-11042_E
469	6Z3W_EMD-11058_I	469	6Z3W_EMD-11058_I
470	6Z3W_EMD-11058_H	470	6Z3W_EMD-11058_H
471	6Z3W_EMD-11058_G	471	6Z3W_EMD-11058_G
472	6Z3W_EMD-11058_F	472	6Z3W_EMD-11058_F
473	6Z3W_EMD-11058_E	473	6Z3W_EMD-11058_E
474	6Z3W_EMD-11058_D	474	6Z3W_EMD-11058_D
475	6Z3W_EMD-11058_C	475	6Z3W_EMD-11058_C
476	6Z3W_EMD-11058_B	476	6Z3W_EMD-11058_B
477	6Z47_EMD-11069_E	477	6Z47_EMD-11069_E
478	6Z47_EMD-11069_C	478	6Z47_EMD-11069_C
479	6Z47_EMD-11069_A	479	6Z47_EMD-11069_A
480	6Z5J_EMD-11078_A	480	6Z5J_EMD-11078_A
481	6ZD0_EMD-11172_B	481	6ZD0_EMD-11172_B
482	6ZD0_EMD-11172_A	482	6ZD0_EMD-11172_A
483	6ZDG_EMD-11173_C	483	6ZDG_EMD-11173_C
484	6ZDG_EMD-11173_B	484	6ZDG_EMD-11173_B
485	6ZDG_EMD-11173_A	485	6ZDG_EMD-11173_A
486	6ZDJ_EMD-11176_G	434	6Y9V_EMD-10738_G
487	6ZDJ_EMD-11176_A	86	6SKM_EMD-10228_A
488	6ZG0_EMD-11190_A	488	6ZG0_EMD-11190_A
489	6ZGA_EMD-11199_G	489	6ZGA_EMD-11199_G
490	6ZGA_EMD-11199_D	490	6ZGA_EMD-11199_D
491	6ZGA_EMD-11199_C	489	6ZGA_EMD-11199_G
492	6ZGA_EMD-11199_B	492	6ZGA_EMD-11199_B
493	6ZGA_EMD-11199_A	493	6ZGA_EMD-11199_A
494	6ZGH_EMD-11206_A	494	6ZGH_EMD-11206_A
495	6ZIU_EMD-11230_I	495	6ZIU_EMD-11230_I
496	6ZIU_EMD-11230_H	496	6ZIU_EMD-11230_H
497	6ZIU_EMD-11230_G	497	6ZIU_EMD-11230_G
498	6ZIU_EMD-11230_F	498	6ZIU_EMD-11230_F
499	6ZIU_EMD-11230_E	499	6ZIU_EMD-11230_E
500	6ZIU_EMD-11230_D	500	6ZIU_EMD-11230_D
501	6ZIU_EMD-11230_C	501	6ZIU_EMD-11230_C
502	6ZIU_EMD-11230_B	502	6ZIU_EMD-11230_B
503	6ZIU_EMD-11230_K	503	6ZIU_EMD-11230_K
504	6ZIU_EMD-11230_J	504	6ZIU_EMD-11230_J
505	6ZIU_EMD-11230_A	505	6ZIU_EMD-11230_A
506	6ZJN_EMD-11237_I	506	6ZJN_EMD-11237_I
507	6ZJN_EMD-11237_H	507	6ZJN_EMD-11237_H
508	6ZJN_EMD-11237_G	508	6ZJN_EMD-11237_G
509	6ZJN_EMD-11237_F	509	6ZJN_EMD-11237_F
510	6ZJN_EMD-11237_E	510	6ZJN_EMD-11237_E
511	6ZJN_EMD-11237_D	511	6ZJN_EMD-11237_D
512	6ZJN_EMD-11237_C	512	6ZJN_EMD-11237_C
513	6ZJN_EMD-11237_B	513	6ZJN_EMD-11237_B
514	6ZJN_EMD-11237_O	514	6ZJN_EMD-11237_O
515	6ZJN_EMD-11237_N	515	6ZJN_EMD-11237_N
516	6ZJN_EMD-11237_M	516	6ZJN_EMD-11237_M
517	6ZJN_EMD-11237_L	517	6ZJN_EMD-11237_L
518	6ZJN_EMD-11237_K	518	6ZJN_EMD-11237_K
519	6ZJN_EMD-11237_J	519	6ZJN_EMD-11237_J
520	6ZJN_EMD-11237_A	520	6ZJN_EMD-11237_A
521	6ZJY_EMD-11238_I	506	6ZJN_EMD-11237_I
522	6ZJY_EMD-11238_H	507	6ZJN_EMD-11237_H
523	6ZJY_EMD-11238_G	508	6ZJN_EMD-11237_G
524	6ZJY_EMD-11238_F	509	6ZJN_EMD-11237_F
525	6ZJY_EMD-11238_E	510	6ZJN_EMD-11237_E
526	6ZJY_EMD-11238_D	511	6ZJN_EMD-11237_D
527	6ZJY_EMD-11238_C	512	6ZJN_EMD-11237_C
528	6ZJY_EMD-11238_B	513	6ZJN_EMD-11237_B
529	6ZJY_EMD-11238_O	514	6ZJN_EMD-11237_O
530	6ZJY_EMD-11238_N	515	6ZJN_EMD-11237_N
531	6ZJY_EMD-11238_M	516	6ZJN_EMD-11237_M
532	6ZJY_EMD-11238_L	517	6ZJN_EMD-11237_L
533	6ZJY_EMD-11238_K	518	6ZJN_EMD-11237_K
534	6ZJY_EMD-11238_J	519	6ZJN_EMD-11237_J
535	6ZJY_EMD-11238_A	520	6ZJN_EMD-11237_A
536	6ZM1_EMD-11277_B	536	6ZM1_EMD-11277_B
537	6ZM1_EMD-11277_A	537	6ZM1_EMD-11277_A
538	6ZNA_EMD-0667_P	538	6ZNA_EMD-0667_P
539	6ZNA_EMD-0667_O	539	6ZNA_EMD-0667_O
540	6ZNA_EMD-0667_N	499	6ZIU_EMD-11230_E
541	6ZNA_EMD-0667_M	500	6ZIU_EMD-11230_D
542	6ZNA_EMD-0667_L	542	6ZNA_EMD-0667_L
543	6ZNA_EMD-0667_K	496	6ZIU_EMD-11230_H
544	6ZNA_EMD-0667_J	544	6ZNA_EMD-0667_J
545	6ZNA_EMD-0667_B	545	6ZNA_EMD-0667_B
546	6ZNA_EMD-0667_Q	546	6ZNA_EMD-0667_Q
547	6ZNA_EMD-0667_A	547	6ZNA_EMD-0667_A
548	6ZNN_EMD-11318_K	548	6ZNN_EMD-11318_K
549	6ZNN_EMD-11318_I	549	6ZNN_EMD-11318_I
550	6ZNN_EMD-11318_H	550	6ZNN_EMD-11318_H
551	6ZNN_EMD-11318_E	551	6ZNN_EMD-11318_E
552	6ZNN_EMD-11318_D	552	6ZNN_EMD-11318_D
553	6ZNN_EMD-11318_B	1	6KN7_EMD-0728_A
554	6ZNN_EMD-11318_A	554	6ZNN_EMD-11318_A
555	6ZNO_EMD-11319_A	554	6ZNN_EMD-11318_A
556	6ZNO_EMD-11319_B	1	6KN7_EMD-0728_A
557	6ZNO_EMD-11319_E	551	6ZNN_EMD-11318_E
558	6ZNO_EMD-11319_F	550	6ZNN_EMD-11318_H
559	6ZNO_EMD-11319_G	549	6ZNN_EMD-11318_I
560	6ZNO_EMD-11319_H	548	6ZNN_EMD-11318_K
561	6ZNO_EMD-11319_D	552	6ZNN_EMD-11318_D
562	6ZPG_EMD-11338_A	562	6ZPG_EMD-11338_A
563	6ZPH_EMD-11339_B	563	6ZPH_EMD-11339_B
564	6ZPH_EMD-11339_A	562	6ZPG_EMD-11338_A
565	6ZPI_EMD-11340_C	104	6TA4_EMD-10422_A
566	6ZPI_EMD-11340_B	103	6TA4_EMD-10422_B
567	6ZPI_EMD-11340_A	563	6ZPH_EMD-11339_B
568	6ZQW_EMD-11372_B	568	6ZQW_EMD-11372_B
569	6ZQW_EMD-11372_A	569	6ZQW_EMD-11372_A
570	6ZTS_EMD-22165_A	374	6XF7_EMD-22165_A
571	6ZTY_EMD-22164_D	378	6XF8_EMD-22166_B
572	6ZTY_EMD-22164_A	379	6XF8_EMD-22166_A
573	6ZTZ_EMD-22166_A	374	6XF7_EMD-22165_A
574	6ZTZ_EMD-22166_B	374	6XF7_EMD-22165_A
575	6ZTZ_EMD-22166_D	379	6XF8_EMD-22166_A
576	6ZTZ_EMD-22166_G	375	6XF8_EMD-22166_I
577	6ZTZ_EMD-22166_I	378	6XF8_EMD-22166_B
578	6ZTZ_EMD-22166_C	377	6XF8_EMD-22166_F
579	6ZVS_EMD-11469_A	579	6ZVS_EMD-11469_A
580	6ZVT_EMD-11470_A	579	6ZVS_EMD-11469_A
581	6ZW4_EMD-11478_A	579	6ZVS_EMD-11469_A
582	6ZW5_EMD-11481_A	579	6ZVS_EMD-11469_A
583	6ZW6_EMD-11482_A	579	6ZVS_EMD-11469_A
584	7A4H_EMD-11633_A	584	7A4H_EMD-11633_A
585	7A4I_EMD-11634_A	584	7A4H_EMD-11633_A
586	7A93_EMD-11683_A	494	6ZGH_EMD-11206_A
587	7A96_EMD-11686_D	41	6M1D_EMD-30041_B
588	7A96_EMD-11686_A	494	6ZGH_EMD-11206_A
589	7A98_EMD-11688_B	41	6M1D_EMD-30041_B
590	7A98_EMD-11688_A	494	6ZGH_EMD-11206_A
591	7AL3_EMD-11815_B	591	7AL3_EMD-11815_B
592	7AL3_EMD-11815_C	592	7AL3_EMD-11815_C
593	7AL3_EMD-11815_A	593	7AL3_EMD-11815_A
594	7AO8_EMD-11837_D	466	6Z2K_EMD-11042_A
595	7AO8_EMD-11837_B	595	7AO8_EMD-11837_B
596	7AO8_EMD-11837_A	596	7AO8_EMD-11837_A
597	7AO9_EMD-11838_C	466	6Z2K_EMD-11042_A
598	7AO9_EMD-11838_B	595	7AO8_EMD-11837_B
599	7AO9_EMD-11838_A	596	7AO8_EMD-11837_A
600	7AOD_EMD-11841_I	600	7AOD_EMD-11841_I
601	7AOD_EMD-11841_H	601	7AOD_EMD-11841_H
602	7AOD_EMD-11841_G	602	7AOD_EMD-11841_G
603	7AOD_EMD-11841_F	603	7AOD_EMD-11841_F
604	7AOD_EMD-11841_E	604	7AOD_EMD-11841_E
605	7AOD_EMD-11841_D	605	7AOD_EMD-11841_D
606	7AOD_EMD-11841_C	606	7AOD_EMD-11841_C
607	7AOD_EMD-11841_B	607	7AOD_EMD-11841_B
608	7AOD_EMD-11841_L	608	7AOD_EMD-11841_L
609	7AOD_EMD-11841_K	609	7AOD_EMD-11841_K
610	7AOD_EMD-11841_J	610	7AOD_EMD-11841_J
611	7AOD_EMD-11841_A	611	7AOD_EMD-11841_A
612	7AQO_EMD-11871_J	612	7AQO_EMD-11871_J
613	7AQO_EMD-11871_I	613	7AQO_EMD-11871_I
614	7AQO_EMD-11871_D	614	7AQO_EMD-11871_D
615	7AQO_EMD-11871_C	615	7AQO_EMD-11871_C
616	7AQO_EMD-11871_B	616	7AQO_EMD-11871_B
617	7AQO_EMD-11871_A	617	7AQO_EMD-11871_A
618	7ASL_EMD-11897_A	86	6SKM_EMD-10228_A
619	7ATA_EMD-11911_A	619	7ATA_EMD-11911_A
620	7ATA_EMD-11911_B	620	7ATA_EMD-11911_B
621	7B4M_EMD-12003_A	621	7B4M_EMD-12003_A
622	7B6E_EMD-12053_A	622	7B6E_EMD-12053_A
623	7B6H_EMD-12054_A	623	7B6H_EMD-12054_A
624	7B6R_EMD-12056_J	624	7B6R_EMD-12056_J
625	7B6R_EMD-12056_H	625	7B6R_EMD-12056_H
626	7B6R_EMD-12056_G	626	7B6R_EMD-12056_G
627	7B6R_EMD-12056_F	627	7B6R_EMD-12056_F
628	7B6R_EMD-12056_E	628	7B6R_EMD-12056_E
629	7B6R_EMD-12056_D	629	7B6R_EMD-12056_D
630	7B6R_EMD-12056_C	630	7B6R_EMD-12056_C
631	7B6R_EMD-12056_B	623	7B6H_EMD-12054_A
632	7B6R_EMD-12056_A	622	7B6E_EMD-12053_A
633	7B6Y_EMD-12058_A	622	7B6E_EMD-12053_A
634	7B6Z_EMD-12060_A	623	7B6H_EMD-12054_A
635	7BGJ_EMD-12181_A	635	7BGJ_EMD-12181_A
636	7BP0_EMD-30138_A	636	7BP0_EMD-30138_A
637	7BQT_EMD-30155_A	637	7BQT_EMD-30155_A
638	7BTR_EMD-30183_D	638	7BTR_EMD-30183_D
639	7BTR_EMD-30183_C	639	7BTR_EMD-30183_C
640	7BTR_EMD-30183_B	640	7BTR_EMD-30183_B
641	7BTR_EMD-30183_A	641	7BTR_EMD-30183_A
642	7BUA_EMD-30193_H	642	7BUA_EMD-30193_H
643	7BUA_EMD-30193_G	643	7BUA_EMD-30193_G
644	7BUA_EMD-30193_C	644	7BUA_EMD-30193_C
645	7BUA_EMD-30193_A	37	6LNT_EMD-0932_A
646	7BUE_EMD-30196_C	646	7BUE_EMD-30196_C
647	7BUE_EMD-30196_B	642	7BUA_EMD-30193_H
648	7BUE_EMD-30196_A	643	7BUA_EMD-30193_G
649	7BUF_EMD-30197_D	649	7BUF_EMD-30197_D
650	7BUF_EMD-30197_C	650	7BUF_EMD-30197_C
651	7BUF_EMD-30197_B	642	7BUA_EMD-30193_H
652	7BUF_EMD-30197_A	643	7BUA_EMD-30193_G
653	7BWA_EMD-30231_C	653	7BWA_EMD-30231_C
654	7BWA_EMD-30231_A	654	7BWA_EMD-30231_A
655	7BZW_EMD-30261_A	655	7BZW_EMD-30261_A
656	7CA3_EMD-30323_B	656	7CA3_EMD-30323_B
657	7CA3_EMD-30323_A	657	7CA3_EMD-30323_A
658	7CA5_EMD-30324_B	656	7CA3_EMD-30323_B
659	7CA5_EMD-30324_A	657	7CA3_EMD-30323_A
660	7CCS_EMD-30341_B	660	7CCS_EMD-30341_B
661	7CCS_EMD-30341_A	661	7CCS_EMD-30341_A
662	7CF9_EMD-30343_B	65	6PV6_EMD-20486_E
663	7CG3_EMD-30349_A	663	7CG3_EMD-30349_A
664	7CTF_EMD-30463_E	664	7CTF_EMD-30463_E
665	7CTF_EMD-30463_D	665	7CTF_EMD-30463_D
666	7CTF_EMD-30463_C	666	7CTF_EMD-30463_C
667	7CTF_EMD-30463_B	667	7CTF_EMD-30463_B
668	7CTF_EMD-30463_A	668	7CTF_EMD-30463_A
669	7CTG_EMD-30464_E	664	7CTF_EMD-30463_E
670	7CTG_EMD-30464_D	665	7CTF_EMD-30463_D
671	7CTG_EMD-30464_C	666	7CTF_EMD-30463_C
672	7CTG_EMD-30464_B	667	7CTF_EMD-30463_B
673	7CTG_EMD-30464_A	668	7CTF_EMD-30463_A
674	7CVY_EMD-30476_E	262	6W09_EMD-21496_E
675	7CVY_EMD-30476_D	263	6W09_EMD-21496_A
676	7CVY_EMD-30476_C	676	7CVY_EMD-30476_C
677	7CVY_EMD-30476_B	677	7CVY_EMD-30476_B
678	7CVY_EMD-30476_A	678	7CVY_EMD-30476_A
679	7CVZ_EMD-30477_E	679	7CVZ_EMD-30477_E
680	7CVZ_EMD-30477_D	680	7CVZ_EMD-30477_D
681	7CVZ_EMD-30477_C	676	7CVY_EMD-30476_C
682	7CVZ_EMD-30477_B	262	6W09_EMD-21496_E
683	7CVZ_EMD-30477_A	263	6W09_EMD-21496_A
684	7CW0_EMD-30478_E	679	7CVZ_EMD-30477_E
685	7CW0_EMD-30478_D	680	7CVZ_EMD-30477_D
686	7CW0_EMD-30478_C	676	7CVY_EMD-30476_C
687	7CW0_EMD-30478_B	262	6W09_EMD-21496_E
688	7CW0_EMD-30478_A	263	6W09_EMD-21496_A
689	7CW2_EMD-30479_K	679	7CVZ_EMD-30477_E
690	7CW2_EMD-30479_J	680	7CVZ_EMD-30477_D
691	7CW2_EMD-30479_G	676	7CVY_EMD-30476_C
692	7CW2_EMD-30479_B	262	6W09_EMD-21496_E
693	7CW2_EMD-30479_A	263	6W09_EMD-21496_A
694	7D7N_EMD-30609_A	694	7D7N_EMD-30609_A
695	7DCX_EMD-30641_E	677	7CVY_EMD-30476_B
696	7DCX_EMD-30641_C	494	6ZGH_EMD-11206_A
697	7DCX_EMD-30641_A	697	7DCX_EMD-30641_A
698	7DD2_EMD-30642_D	677	7CVY_EMD-30476_B
699	7DD2_EMD-30642_C	697	7DCX_EMD-30641_A
700	7DD2_EMD-30642_A	494	6ZGH_EMD-11206_A
701	7DD8_EMD-30649_C	494	6ZGH_EMD-11206_A
702	7DD8_EMD-30649_B	677	7CVY_EMD-30476_B
703	7DD8_EMD-30649_A	697	7DCX_EMD-30641_A
704	7DDN_EMD-30654_A	494	6ZGH_EMD-11206_A
705	7DGQ_EMD-30673_I	705	7DGQ_EMD-30673_I
706	7DGQ_EMD-30673_H	706	7DGQ_EMD-30673_H
707	7DGQ_EMD-30673_G	707	7DGQ_EMD-30673_G
708	7DGQ_EMD-30673_BC	708	7DGQ_EMD-30673_BC
709	7DGQ_EMD-30673_AC	709	7DGQ_EMD-30673_AC
710	7DGQ_EMD-30673_OB	710	7DGQ_EMD-30673_OB
711	7DGQ_EMD-30673_NB	711	7DGQ_EMD-30673_NB
712	7DGQ_EMD-30673_MB	712	7DGQ_EMD-30673_MB
713	7DGQ_EMD-30673_LB	713	7DGQ_EMD-30673_LB
714	7DGQ_EMD-30673_KB	714	7DGQ_EMD-30673_KB
715	7DGQ_EMD-30673_JB	715	7DGQ_EMD-30673_JB
716	7DGQ_EMD-30673_IB	716	7DGQ_EMD-30673_IB
717	7DGQ_EMD-30673_F	717	7DGQ_EMD-30673_F
718	7DGQ_EMD-30673_HB	718	7DGQ_EMD-30673_HB
719	7DGQ_EMD-30673_GB	719	7DGQ_EMD-30673_GB
720	7DGQ_EMD-30673_EB	720	7DGQ_EMD-30673_EB
721	7DGQ_EMD-30673_DB	721	7DGQ_EMD-30673_DB
722	7DGQ_EMD-30673_CB	722	7DGQ_EMD-30673_CB
723	7DGQ_EMD-30673_BB	723	7DGQ_EMD-30673_BB
724	7DGQ_EMD-30673_AB	724	7DGQ_EMD-30673_AB
725	7DGQ_EMD-30673_ZA	725	7DGQ_EMD-30673_ZA
726	7DGQ_EMD-30673_YA	726	7DGQ_EMD-30673_YA
727	7DGQ_EMD-30673_XA	727	7DGQ_EMD-30673_XA
728	7DGQ_EMD-30673_E	728	7DGQ_EMD-30673_E
729	7DGQ_EMD-30673_WA	729	7DGQ_EMD-30673_WA
730	7DGQ_EMD-30673_VA	730	7DGQ_EMD-30673_VA
731	7DGQ_EMD-30673_UA	731	7DGQ_EMD-30673_UA
732	7DGQ_EMD-30673_TA	732	7DGQ_EMD-30673_TA
733	7DGQ_EMD-30673_SA	733	7DGQ_EMD-30673_SA
734	7DGQ_EMD-30673_FB	734	7DGQ_EMD-30673_FB
735	7DGQ_EMD-30673_QA	735	7DGQ_EMD-30673_QA
736	7DGQ_EMD-30673_PA	736	7DGQ_EMD-30673_PA
737	7DGQ_EMD-30673_OA	737	7DGQ_EMD-30673_OA
738	7DGQ_EMD-30673_NA	738	7DGQ_EMD-30673_NA
739	7DGQ_EMD-30673_D	739	7DGQ_EMD-30673_D
740	7DGQ_EMD-30673_MA	740	7DGQ_EMD-30673_MA
741	7DGQ_EMD-30673_LA	741	7DGQ_EMD-30673_LA
742	7DGQ_EMD-30673_KA	742	7DGQ_EMD-30673_KA
743	7DGQ_EMD-30673_JA	743	7DGQ_EMD-30673_JA
744	7DGQ_EMD-30673_IA	744	7DGQ_EMD-30673_IA
745	7DGQ_EMD-30673_HA	745	7DGQ_EMD-30673_HA
746	7DGQ_EMD-30673_GA	746	7DGQ_EMD-30673_GA
747	7DGQ_EMD-30673_FA	747	7DGQ_EMD-30673_FA
748	7DGQ_EMD-30673_EA	748	7DGQ_EMD-30673_EA
749	7DGQ_EMD-30673_DA	749	7DGQ_EMD-30673_DA
750	7DGQ_EMD-30673_C	750	7DGQ_EMD-30673_C
751	7DGQ_EMD-30673_CA	751	7DGQ_EMD-30673_CA
752	7DGQ_EMD-30673_BA	752	7DGQ_EMD-30673_BA
753	7DGQ_EMD-30673_AA	753	7DGQ_EMD-30673_AA
754	7DGQ_EMD-30673_Z	754	7DGQ_EMD-30673_Z
755	7DGQ_EMD-30673_Y	755	7DGQ_EMD-30673_Y
756	7DGQ_EMD-30673_X	756	7DGQ_EMD-30673_X
757	7DGQ_EMD-30673_W	757	7DGQ_EMD-30673_W
758	7DGQ_EMD-30673_V	758	7DGQ_EMD-30673_V
759	7DGQ_EMD-30673_U	759	7DGQ_EMD-30673_U
760	7DGQ_EMD-30673_T	760	7DGQ_EMD-30673_T
761	7DGQ_EMD-30673_B	761	7DGQ_EMD-30673_B
762	7DGQ_EMD-30673_S	762	7DGQ_EMD-30673_S
763	7DGQ_EMD-30673_R	763	7DGQ_EMD-30673_R
764	7DGQ_EMD-30673_Q	764	7DGQ_EMD-30673_Q
765	7DGQ_EMD-30673_P	765	7DGQ_EMD-30673_P
766	7DGQ_EMD-30673_O	766	7DGQ_EMD-30673_O
767	7DGQ_EMD-30673_N	767	7DGQ_EMD-30673_N
768	7DGQ_EMD-30673_M	768	7DGQ_EMD-30673_M
769	7DGQ_EMD-30673_L	769	7DGQ_EMD-30673_L
770	7DGQ_EMD-30673_K	770	7DGQ_EMD-30673_K
771	7DGQ_EMD-30673_J	771	7DGQ_EMD-30673_J
772	7DGQ_EMD-30673_A	772	7DGQ_EMD-30673_A
773	7DGR_EMD-30674_I	705	7DGQ_EMD-30673_I
774	7DGR_EMD-30674_H	761	7DGQ_EMD-30673_B
775	7DGR_EMD-30674_G	772	7DGQ_EMD-30673_A
776	7DGR_EMD-30674_BC	758	7DGQ_EMD-30673_V
777	7DGR_EMD-30674_AC	759	7DGQ_EMD-30673_U
778	7DGR_EMD-30674_ZB	760	7DGQ_EMD-30673_T
779	7DGR_EMD-30674_YB	762	7DGQ_EMD-30673_S
780	7DGR_EMD-30674_XB	763	7DGQ_EMD-30673_R
781	7DGR_EMD-30674_WB	764	7DGQ_EMD-30673_Q
782	7DGR_EMD-30674_VB	765	7DGQ_EMD-30673_P
783	7DGR_EMD-30674_UB	766	7DGQ_EMD-30673_O
784	7DGR_EMD-30674_TB	767	7DGQ_EMD-30673_N
785	7DGR_EMD-30674_F	717	7DGQ_EMD-30673_F
786	7DGR_EMD-30674_SB	768	7DGQ_EMD-30673_M
787	7DGR_EMD-30674_RB	769	7DGQ_EMD-30673_L
788	7DGR_EMD-30674_QB	770	7DGQ_EMD-30673_K
789	7DGR_EMD-30674_PB	771	7DGQ_EMD-30673_J
790	7DGR_EMD-30674_DB	708	7DGQ_EMD-30673_BC
791	7DGR_EMD-30674_CB	709	7DGQ_EMD-30673_AC
792	7DGR_EMD-30674_BB	710	7DGQ_EMD-30673_OB
793	7DGR_EMD-30674_AB	711	7DGQ_EMD-30673_NB
794	7DGR_EMD-30674_KB	712	7DGQ_EMD-30673_MB
795	7DGR_EMD-30674_JB	713	7DGQ_EMD-30673_LB
796	7DGR_EMD-30674_E	707	7DGQ_EMD-30673_G
797	7DGR_EMD-30674_IB	714	7DGQ_EMD-30673_KB
798	7DGR_EMD-30674_HB	798	7DGR_EMD-30674_HB
799	7DGR_EMD-30674_GB	716	7DGQ_EMD-30673_IB
800	7DGR_EMD-30674_FB	718	7DGQ_EMD-30673_HB
801	7DGR_EMD-30674_EB	719	7DGQ_EMD-30673_GB
802	7DGR_EMD-30674_RA	720	7DGQ_EMD-30673_EB
803	7DGR_EMD-30674_QA	721	7DGQ_EMD-30673_DB
804	7DGR_EMD-30674_PA	722	7DGQ_EMD-30673_CB
805	7DGR_EMD-30674_OA	723	7DGQ_EMD-30673_BB
806	7DGR_EMD-30674_NA	724	7DGQ_EMD-30673_AB
807	7DGR_EMD-30674_D	739	7DGQ_EMD-30673_D
808	7DGR_EMD-30674_MA	725	7DGQ_EMD-30673_ZA
809	7DGR_EMD-30674_LA	726	7DGQ_EMD-30673_YA
810	7DGR_EMD-30674_KA	727	7DGQ_EMD-30673_XA
811	7DGR_EMD-30674_JA	729	7DGQ_EMD-30673_WA
812	7DGR_EMD-30674_IA	730	7DGQ_EMD-30673_VA
813	7DGR_EMD-30674_HA	731	7DGQ_EMD-30673_UA
814	7DGR_EMD-30674_GA	732	7DGQ_EMD-30673_TA
815	7DGR_EMD-30674_FA	733	7DGQ_EMD-30673_SA
816	7DGR_EMD-30674_EA	734	7DGQ_EMD-30673_FB
817	7DGR_EMD-30674_DA	735	7DGQ_EMD-30673_QA
818	7DGR_EMD-30674_C	706	7DGQ_EMD-30673_H
819	7DGR_EMD-30674_CA	736	7DGQ_EMD-30673_PA
820	7DGR_EMD-30674_BA	737	7DGQ_EMD-30673_OA
821	7DGR_EMD-30674_AA	738	7DGQ_EMD-30673_NA
822	7DGR_EMD-30674_Z	740	7DGQ_EMD-30673_MA
823	7DGR_EMD-30674_Y	741	7DGQ_EMD-30673_LA
824	7DGR_EMD-30674_X	742	7DGQ_EMD-30673_KA
825	7DGR_EMD-30674_W	743	7DGQ_EMD-30673_JA
826	7DGR_EMD-30674_V	744	7DGQ_EMD-30673_IA
827	7DGR_EMD-30674_U	745	7DGQ_EMD-30673_HA
828	7DGR_EMD-30674_T	746	7DGQ_EMD-30673_GA
829	7DGR_EMD-30674_B	728	7DGQ_EMD-30673_E
830	7DGR_EMD-30674_S	747	7DGQ_EMD-30673_FA
831	7DGR_EMD-30674_R	748	7DGQ_EMD-30673_EA
832	7DGR_EMD-30674_Q	749	7DGQ_EMD-30673_DA
833	7DGR_EMD-30674_P	751	7DGQ_EMD-30673_CA
834	7DGR_EMD-30674_O	752	7DGQ_EMD-30673_BA
835	7DGR_EMD-30674_N	753	7DGQ_EMD-30673_AA
836	7DGR_EMD-30674_M	754	7DGQ_EMD-30673_Z
837	7DGR_EMD-30674_L	755	7DGQ_EMD-30673_Y
838	7DGR_EMD-30674_K	756	7DGQ_EMD-30673_X
839	7DGR_EMD-30674_J	757	7DGQ_EMD-30673_W
840	7DGR_EMD-30674_A	750	7DGQ_EMD-30673_C
841	7DGS_EMD-30675_I	772	7DGQ_EMD-30673_A
842	7DGS_EMD-30675_H	761	7DGQ_EMD-30673_B
843	7DGS_EMD-30675_G	705	7DGQ_EMD-30673_I
844	7DGS_EMD-30675_BC	758	7DGQ_EMD-30673_V
845	7DGS_EMD-30675_AC	759	7DGQ_EMD-30673_U
846	7DGS_EMD-30675_ZB	760	7DGQ_EMD-30673_T
847	7DGS_EMD-30675_YB	762	7DGQ_EMD-30673_S
848	7DGS_EMD-30675_XB	763	7DGQ_EMD-30673_R
849	7DGS_EMD-30675_WB	764	7DGQ_EMD-30673_Q
